"Date","Open","High","Low","Close"
"19 Apr 2023","-","-","-","32148.08"
"18 Apr 2023","-","-","-","32146.61"
"17 Apr 2023","-","-","-","32090.13"
"13 Apr 2023","-","-","-","31742.97"
"12 Apr 2023","-","-","-","31687.68"
"11 Apr 2023","-","-","-","31555.32"
"10 Apr 2023","-","-","-","31360.95"
"06 Apr 2023","-","-","-","31324.05"
"05 Apr 2023","-","-","-","31261.45"
"03 Apr 2023","-","-","-","31373.92"
"31 Mar 2023","-","-","-","31284.80"
"29 Mar 2023","-","-","-","31140.80"
"28 Mar 2023","-","-","-","30444.61"
"27 Mar 2023","-","-","-","30467.35"
"24 Mar 2023","-","-","-","30646.00"
"23 Mar 2023","-","-","-","31016.24"
"22 Mar 2023","-","-","-","31125.17"
"21 Mar 2023","-","-","-","31094.95"
"20 Mar 2023","-","-","-","30900.26"
"17 Mar 2023","-","-","-","31155.21"
"16 Mar 2023","-","-","-","30984.99"
"15 Mar 2023","-","-","-","31104.86"
"14 Mar 2023","-","-","-","31133.16"
"13 Mar 2023","-","-","-","31296.24"
"10 Mar 2023","-","-","-","31837.12"
"09 Mar 2023","-","-","-","32069.68"
"08 Mar 2023","-","-","-","32275.41"
"06 Mar 2023","-","-","-","32057.44"
"03 Mar 2023","-","-","-","31902.30"
"02 Mar 2023","-","-","-","31703.30"
"01 Mar 2023","-","-","-","31806.17"
"28 Feb 2023","-","-","-","31226.25"
"27 Feb 2023","-","-","-","30983.30"
"24 Feb 2023","-","-","-","31049.97"
"23 Feb 2023","-","-","-","31195.73"
"22 Feb 2023","-","-","-","31145.52"
"21 Feb 2023","-","-","-","31563.60"
"20 Feb 2023","-","-","-","31645.60"
"17 Feb 2023","-","-","-","31675.15"
"16 Feb 2023","-","-","-","31892.84"
"15 Feb 2023","-","-","-","31595.75"
"14 Feb 2023","-","-","-","31456.90"
"13 Feb 2023","-","-","-","31574.09"
"10 Feb 2023","-","-","-","31902.01"
"09 Feb 2023","-","-","-","31729.33"
"08 Feb 2023","-","-","-","31653.22"
"07 Feb 2023","-","-","-","31493.81"
"06 Feb 2023","-","-","-","31438.08"
"03 Feb 2023","-","-","-","31300.99"
"02 Feb 2023","-","-","-","31195.58"
"01 Feb 2023","-","-","-","31164.05"
"31 Jan 2023","-","-","-","31359.23"
"30 Jan 2023","-","-","-","30809.13"
"27 Jan 2023","-","-","-","30889.26"
"25 Jan 2023","-","-","-","31218.43"
"24 Jan 2023","-","-","-","31557.54"
"23 Jan 2023","-","-","-","31650.55"
"20 Jan 2023","-","-","-","31799.61"
"19 Jan 2023","-","-","-","31996.71"
"18 Jan 2023","-","-","-","32047.11"
"17 Jan 2023","-","-","-","31993.77"
"16 Jan 2023","-","-","-","32042.80"
"13 Jan 2023","-","-","-","32022.37"
"12 Jan 2023","-","-","-","31925.47"
"11 Jan 2023","-","-","-","32002.28"
"10 Jan 2023","-","-","-","32081.02"
"09 Jan 2023","-","-","-","32403.80"
"06 Jan 2023","-","-","-","32115.10"
"05 Jan 2023","-","-","-","32365.36"
"04 Jan 2023","-","-","-","32289.83"
"03 Jan 2023","-","-","-","32608.82"
"02 Jan 2023","-","-","-","32524.14"
"30 Dec 2022","-","-","-","32311.43"
"29 Dec 2022","-","-","-","32132.36"
"28 Dec 2022","-","-","-","32181.43"
"27 Dec 2022","-","-","-","31975.67"
"26 Dec 2022","-","-","-","31706.85"
"23 Dec 2022","-","-","-","30897.48"
"22 Dec 2022","-","-","-","32014.01"
"21 Dec 2022","-","-","-","32347.36"
"20 Dec 2022","-","-","-","32983.67"
"19 Dec 2022","-","-","-","32954.06"
"16 Dec 2022","-","-","-","32841.91"
"15 Dec 2022","-","-","-","33470.58"
"14 Dec 2022","-","-","-","33928.56"
"13 Dec 2022","-","-","-","33689.62"
"12 Dec 2022","-","-","-","33700.50"
"09 Dec 2022","-","-","-","33738.38"
"08 Dec 2022","-","-","-","33899.99"
"07 Dec 2022","-","-","-","33844.99"
"06 Dec 2022","-","-","-","34062.44"
"05 Dec 2022","-","-","-","34255.51"
"02 Dec 2022","-","-","-","34380.93"
"01 Dec 2022","-","-","-","34163.75"
"30 Nov 2022","-","-","-","33847.33"
"29 Nov 2022","-","-","-","33613.63"
"28 Nov 2022","-","-","-","33812.63"
"25 Nov 2022","-","-","-","33592.08"
"24 Nov 2022","-","-","-","33398.86"
"23 Nov 2022","-","-","-","33281.04"
"22 Nov 2022","-","-","-","33241.59"
"21 Nov 2022","-","-","-","33168.36"
"18 Nov 2022","-","-","-","33068.07"
"17 Nov 2022","-","-","-","33236.75"
"16 Nov 2022","-","-","-","33356.95"
"15 Nov 2022","-","-","-","33362.16"
"14 Nov 2022","-","-","-","33446.44"
"11 Nov 2022","-","-","-","33591.61"
"10 Nov 2022","-","-","-","33708.81"
"09 Nov 2022","-","-","-","34055.23"
"07 Nov 2022","-","-","-","34365.00"
"04 Nov 2022","-","-","-","34110.02"
"03 Nov 2022","-","-","-","34204.77"
"02 Nov 2022","-","-","-","34224.95"
"01 Nov 2022","-","-","-","34215.14"
"31 Oct 2022","-","-","-","33895.35"
"28 Oct 2022","-","-","-","33383.13"
"27 Oct 2022","-","-","-","33714.83"
"25 Oct 2022","-","-","-","33544.80"
"24 Oct 2022","-","-","-","33410.93"
"21 Oct 2022","-","-","-","33190.08"
"20 Oct 2022","-","-","-","33458.78"
"19 Oct 2022","-","-","-","33464.66"
"18 Oct 2022","-","-","-","33596.40"
"17 Oct 2022","-","-","-","33164.50"
"14 Oct 2022","-","-","-","33120.51"
"13 Oct 2022","-","-","-","33202.18"
"12 Oct 2022","-","-","-","33486.14"
"11 Oct 2022","-","-","-","33383.07"
"10 Oct 2022","-","-","-","33960.47"
"07 Oct 2022","-","-","-","34270.44"
"06 Oct 2022","-","-","-","34197.83"
"04 Oct 2022","-","-","-","33553.83"
"03 Oct 2022","-","-","-","32801.94"
"30 Sep 2022","-","-","-","33143.91"
"29 Sep 2022","-","-","-","32609.46"
"28 Sep 2022","-","-","-","32413.26"
"27 Sep 2022","-","-","-","32402.73"
"26 Sep 2022","-","-","-","32441.67"
"23 Sep 2022","-","-","-","33576.86"
"22 Sep 2022","-","-","-","34210.96"
"21 Sep 2022","-","-","-","34005.73"
"20 Sep 2022","-","-","-","34104.93"
"19 Sep 2022","-","-","-","33616.09"
"16 Sep 2022","-","-","-","33601.99"
"15 Sep 2022","-","-","-","34366.91"
"14 Sep 2022","-","-","-","34191.94"
"13 Sep 2022","-","-","-","34379.39"
"12 Sep 2022","-","-","-","34353.10"
"09 Sep 2022","-","-","-","33869.89"
"08 Sep 2022","-","-","-","33702.21"
"07 Sep 2022","-","-","-","33667.41"
"06 Sep 2022","-","-","-","33606.03"
"05 Sep 2022","-","-","-","33602.24"
"02 Sep 2022","-","-","-","33272.36"
"01 Sep 2022","-","-","-","33321.99"
"30 Aug 2022","-","-","-","33116.87"
"29 Aug 2022","-","-","-","32468.09"
"26 Aug 2022","-","-","-","32757.87"
"25 Aug 2022","-","-","-","32628.21"
"24 Aug 2022","-","-","-","32590.95"
"23 Aug 2022","-","-","-","32462.07"
"22 Aug 2022","-","-","-","32174.06"
"19 Aug 2022","-","-","-","32826.14"
"18 Aug 2022","-","-","-","33276.54"
"17 Aug 2022","-","-","-","33196.76"
"16 Aug 2022","-","-","-","33162.98"
"12 Aug 2022","-","-","-","32570.44"
"11 Aug 2022","-","-","-","32248.34"
"10 Aug 2022","-","-","-","31851.93"
"08 Aug 2022","-","-","-","31823.07"
"05 Aug 2022","-","-","-","31493.87"
"04 Aug 2022","-","-","-","31342.20"
"03 Aug 2022","-","-","-","31174.98"
"02 Aug 2022","-","-","-","31201.90"
"01 Aug 2022","-","-","-","31122.65"
"29 Jul 2022","-","-","-","30767.00"
"28 Jul 2022","-","-","-","30345.32"
"27 Jul 2022","-","-","-","30083.07"
"26 Jul 2022","-","-","-","29971.41"
"25 Jul 2022","-","-","-","30311.24"
"22 Jul 2022","-","-","-","30182.07"
"21 Jul 2022","-","-","-","30145.14"
"20 Jul 2022","-","-","-","29747.55"
"19 Jul 2022","-","-","-","29686.04"
"18 Jul 2022","-","-","-","29414.20"
"15 Jul 2022","-","-","-","29041.07"
"14 Jul 2022","-","-","-","28763.13"
"13 Jul 2022","-","-","-","28796.38"
"12 Jul 2022","-","-","-","28772.10"
"11 Jul 2022","-","-","-","28948.73"
"08 Jul 2022","-","-","-","28697.88"
"07 Jul 2022","-","-","-","28638.30"
"06 Jul 2022","-","-","-","28259.07"
"05 Jul 2022","-","-","-","27808.69"
"04 Jul 2022","-","-","-","27746.41"
"01 Jul 2022","-","-","-","27500.57"
"30 Jun 2022","-","-","-","27613.82"
"29 Jun 2022","-","-","-","27909.60"
"28 Jun 2022","-","-","-","27953.13"
"27 Jun 2022","-","-","-","27809.83"
"24 Jun 2022","-","-","-","27354.18"
"23 Jun 2022","-","-","-","27083.02"
"22 Jun 2022","-","-","-","26652.41"
"21 Jun 2022","-","-","-","27050.18"
"20 Jun 2022","-","-","-","26305.22"
"17 Jun 2022","-","-","-","26968.65"
"16 Jun 2022","-","-","-","27183.32"
"15 Jun 2022","-","-","-","27881.44"
"14 Jun 2022","-","-","-","27809.04"
"13 Jun 2022","-","-","-","27839.74"
"10 Jun 2022","-","-","-","28644.65"
"09 Jun 2022","-","-","-","28829.21"
"08 Jun 2022","-","-","-","28627.23"
"07 Jun 2022","-","-","-","28856.89"
"06 Jun 2022","-","-","-","29080.87"
"03 Jun 2022","-","-","-","29097.98"
"02 Jun 2022","-","-","-","29575.02"
"01 Jun 2022","-","-","-","29454.10"
"31 May 2022","-","-","-","29340.31"
"30 May 2022","-","-","-","29191.55"
"27 May 2022","-","-","-","28428.98"
"26 May 2022","-","-","-","27954.97"
"25 May 2022","-","-","-","27724.62"
"24 May 2022","-","-","-","28532.86"
"23 May 2022","-","-","-","28744.25"
"20 May 2022","-","-","-","28856.33"
"19 May 2022","-","-","-","28361.05"
"18 May 2022","-","-","-","29197.98"
"17 May 2022","-","-","-","29141.12"
"16 May 2022","-","-","-","28377.19"
"13 May 2022","-","-","-","28077.60"
"12 May 2022","-","-","-","27684.25"
"11 May 2022","-","-","-","28278.02"
"10 May 2022","-","-","-","28432.50"
"09 May 2022","-","-","-","29087.93"
"06 May 2022","-","-","-","29670.58"
"05 May 2022","-","-","-","30386.01"
"04 May 2022","-","-","-","30260.02"
"02 May 2022","-","-","-","30770.65"
"29 Apr 2022","-","-","-","31116.15"
"28 Apr 2022","-","-","-","31222.68"
"27 Apr 2022","-","-","-","31032.20"
"26 Apr 2022","-","-","-","31187.41"
"25 Apr 2022","-","-","-","30940.97"
"22 Apr 2022","-","-","-","31472.70"
"21 Apr 2022","-","-","-","31587.11"
"20 Apr 2022","-","-","-","31186.24"
"19 Apr 2022","-","-","-","30996.60"
"18 Apr 2022","-","-","-","31534.69"
"13 Apr 2022","-","-","-","32123.97"
"12 Apr 2022","-","-","-","32133.77"
"11 Apr 2022","-","-","-","32744.94"
"08 Apr 2022","-","-","-","32760.15"
"07 Apr 2022","-","-","-","32530.50"
"06 Apr 2022","-","-","-","32889.39"
"05 Apr 2022","-","-","-","33006.82"
"04 Apr 2022","-","-","-","32446.91"
"01 Apr 2022","-","-","-","32067.26"
"31 Mar 2022","-","-","-","31916.98"
"30 Mar 2022","-","-","-","31976.66"
"29 Mar 2022","-","-","-","31401.04"
"28 Mar 2022","-","-","-","31226.22"
"25 Mar 2022","-","-","-","31236.13"
"24 Mar 2022","-","-","-","31196.24"
"23 Mar 2022","-","-","-","30968.61"
"22 Mar 2022","-","-","-","30884.37"
"21 Mar 2022","-","-","-","30782.54"
"17 Mar 2022","-","-","-","30757.75"
"16 Mar 2022","-","-","-","30478.36"
"15 Mar 2022","-","-","-","29906.58"
"14 Mar 2022","-","-","-","30270.93"
"11 Mar 2022","-","-","-","30078.11"
"10 Mar 2022","-","-","-","29967.44"
"09 Mar 2022","-","-","-","29666.61"
"08 Mar 2022","-","-","-","29088.85"
"07 Mar 2022","-","-","-","28727.97"
"04 Mar 2022","-","-","-","29338.37"
"03 Mar 2022","-","-","-","29905.64"
"02 Mar 2022","-","-","-","29833.53"
"28 Feb 2022","-","-","-","29880.02"
"25 Feb 2022","-","-","-","29587.71"
"24 Feb 2022","-","-","-","28306.47"
"23 Feb 2022","-","-","-","29934.73"
"22 Feb 2022","-","-","-","29881.39"
"21 Feb 2022","-","-","-","30011.20"
"18 Feb 2022","-","-","-","30232.93"
"17 Feb 2022","-","-","-","30432.95"
"16 Feb 2022","-","-","-","30506.38"
"15 Feb 2022","-","-","-","30603.59"
"14 Feb 2022","-","-","-","29761.95"
"11 Feb 2022","-","-","-","30868.58"
"10 Feb 2022","-","-","-","31669.50"
"09 Feb 2022","-","-","-","31611.13"
"08 Feb 2022","-","-","-","31143.48"
"07 Feb 2022","-","-","-","31431.85"
"04 Feb 2022","-","-","-","31684.44"
"03 Feb 2022","-","-","-","31818.88"
"02 Feb 2022","-","-","-","32260.04"
"01 Feb 2022","-","-","-","31959.50"
"31 Jan 2022","-","-","-","31750.24"
"28 Jan 2022","-","-","-","31124.69"
"27 Jan 2022","-","-","-","30525.26"
"25 Jan 2022","-","-","-","31224.73"
"24 Jan 2022","-","-","-","30892.92"
"21 Jan 2022","-","-","-","32169.78"
"20 Jan 2022","-","-","-","32991.09"
"19 Jan 2022","-","-","-","32871.22"
"18 Jan 2022","-","-","-","32916.36"
"17 Jan 2022","-","-","-","33569.03"
"14 Jan 2022","-","-","-","33433.45"
"13 Jan 2022","-","-","-","33412.87"
"12 Jan 2022","-","-","-","33163.14"
"11 Jan 2022","-","-","-","32741.11"
"10 Jan 2022","-","-","-","32711.76"
"07 Jan 2022","-","-","-","32657.65"
"06 Jan 2022","-","-","-","32482.99"
"05 Jan 2022","-","-","-","32629.26"
"04 Jan 2022","-","-","-","32912.27"
"03 Jan 2022","-","-","-","32799.75"
"31 Dec 2021","-","-","-","32443.21"
"30 Dec 2021","-","-","-","32110.59"
"29 Dec 2021","-","-","-","32081.83"
"28 Dec 2021","-","-","-","32081.01"
"27 Dec 2021","-","-","-","31723.09"
"24 Dec 2021","-","-","-","31558.78"
"23 Dec 2021","-","-","-","31818.90"
"22 Dec 2021","-","-","-","31569.09"
"21 Dec 2021","-","-","-","30995.61"
"20 Dec 2021","-","-","-","30556.47"
"17 Dec 2021","-","-","-","31805.10"
"16 Dec 2021","-","-","-","32410.29"
"15 Dec 2021","-","-","-","32455.61"
"14 Dec 2021","-","-","-","32625.49"
"13 Dec 2021","-","-","-","32565.17"
"10 Dec 2021","-","-","-","32526.88"
"09 Dec 2021","-","-","-","32288.07"
"08 Dec 2021","-","-","-","32045.11"
"07 Dec 2021","-","-","-","31480.09"
"06 Dec 2021","-","-","-","31017.16"
"03 Dec 2021","-","-","-","31638.05"
"02 Dec 2021","-","-","-","31826.28"
"01 Dec 2021","-","-","-","31239.26"
"30 Nov 2021","-","-","-","30807.11"
"29 Nov 2021","-","-","-","30578.72"
"26 Nov 2021","-","-","-","30887.89"
"25 Nov 2021","-","-","-","32050.20"
"24 Nov 2021","-","-","-","31937.07"
"23 Nov 2021","-","-","-","32135.59"
"22 Nov 2021","-","-","-","31541.49"
"18 Nov 2021","-","-","-","32496.48"
"17 Nov 2021","-","-","-","33094.70"
"16 Nov 2021","-","-","-","33161.26"
"15 Nov 2021","-","-","-","33198.18"
"12 Nov 2021","-","-","-","33048.97"
"11 Nov 2021","-","-","-","32873.25"
"10 Nov 2021","-","-","-","32969.47"
"09 Nov 2021","-","-","-","33012.49"
"08 Nov 2021","-","-","-","32648.65"
"04 Nov 2021","-","-","-","32270.35"
"03 Nov 2021","-","-","-","31989.43"
"02 Nov 2021","-","-","-","32128.42"
"01 Nov 2021","-","-","-","31918.88"
"29 Oct 2021","-","-","-","31389.96"
"28 Oct 2021","-","-","-","31409.64"
"27 Oct 2021","-","-","-","32052.91"
"26 Oct 2021","-","-","-","31927.58"
"25 Oct 2021","-","-","-","31318.31"
"22 Oct 2021","-","-","-","31776.35"
"21 Oct 2021","-","-","-","32169.41"
"20 Oct 2021","-","-","-","32589.14"
"19 Oct 2021","-","-","-","33340.34"
"18 Oct 2021","-","-","-","33954.37"
"14 Oct 2021","-","-","-","33574.79"
"13 Oct 2021","-","-","-","33229.38"
"12 Oct 2021","-","-","-","32490.34"
"11 Oct 2021","-","-","-","32518.68"
"08 Oct 2021","-","-","-","32484.51"
"07 Oct 2021","-","-","-","32216.15"
"06 Oct 2021","-","-","-","31693.13"
"05 Oct 2021","-","-","-","31756.20"
"04 Oct 2021","-","-","-","31537.50"
"01 Oct 2021","-","-","-","30981.57"
"30 Sep 2021","-","-","-","30970.77"
"29 Sep 2021","-","-","-","30700.03"
"28 Sep 2021","-","-","-","30348.50"
"27 Sep 2021","-","-","-","30667.19"
"24 Sep 2021","-","-","-","30943.56"
"23 Sep 2021","-","-","-","31097.93"
"22 Sep 2021","-","-","-","30716.39"
"21 Sep 2021","-","-","-","30520.56"
"20 Sep 2021","-","-","-","30336.11"
"17 Sep 2021","-","-","-","30865.28"
"16 Sep 2021","-","-","-","31221.20"
"15 Sep 2021","-","-","-","31050.94"
"14 Sep 2021","-","-","-","30564.36"
"13 Sep 2021","-","-","-","30370.67"
"09 Sep 2021","-","-","-","30153.82"
"08 Sep 2021","-","-","-","30024.66"
"07 Sep 2021","-","-","-","29945.18"
"06 Sep 2021","-","-","-","29990.83"
"03 Sep 2021","-","-","-","29871.13"
"02 Sep 2021","-","-","-","29740.36"
"01 Sep 2021","-","-","-","29430.46"
"31 Aug 2021","-","-","-","29322.23"
"30 Aug 2021","-","-","-","29098.77"
"27 Aug 2021","-","-","-","28556.88"
"26 Aug 2021","-","-","-","28176.10"
"25 Aug 2021","-","-","-","28133.78"
"24 Aug 2021","-","-","-","28002.90"
"23 Aug 2021","-","-","-","27621.68"
"20 Aug 2021","-","-","-","27757.59"
"18 Aug 2021","-","-","-","28190.54"
"17 Aug 2021","-","-","-","28110.27"
"16 Aug 2021","-","-","-","27799.78"
"13 Aug 2021","-","-","-","27772.89"
"12 Aug 2021","-","-","-","27767.46"
"11 Aug 2021","-","-","-","27370.93"
"10 Aug 2021","-","-","-","27399.66"
"09 Aug 2021","-","-","-","27761.66"
"06 Aug 2021","-","-","-","27931.00"
"05 Aug 2021","-","-","-","27904.07"
"04 Aug 2021","-","-","-","27706.90"
"03 Aug 2021","-","-","-","27959.99"
"02 Aug 2021","-","-","-","27846.88"
"30 Jul 2021","-","-","-","27539.54"
"29 Jul 2021","-","-","-","27238.11"
"28 Jul 2021","-","-","-","26871.88"
"27 Jul 2021","-","-","-","26986.49"
"26 Jul 2021","-","-","-","27108.44"
"23 Jul 2021","-","-","-","26992.73"
"22 Jul 2021","-","-","-","26749.17"
"20 Jul 2021","-","-","-","26434.60"
"19 Jul 2021","-","-","-","26730.98"
"16 Jul 2021","-","-","-","26969.76"
"15 Jul 2021","-","-","-","27018.19"
"14 Jul 2021","-","-","-","26760.70"
"13 Jul 2021","-","-","-","26633.68"
"12 Jul 2021","-","-","-","26609.48"
"09 Jul 2021","-","-","-","26558.76"
"08 Jul 2021","-","-","-","26413.92"
"07 Jul 2021","-","-","-","26529.33"
"06 Jul 2021","-","-","-","26418.68"
"05 Jul 2021","-","-","-","26464.60"
"02 Jul 2021","-","-","-","26494.82"
"01 Jul 2021","-","-","-","26388.82"
"30 Jun 2021","-","-","-","26513.21"
"29 Jun 2021","-","-","-","26309.80"
"28 Jun 2021","-","-","-","26431.74"
"25 Jun 2021","-","-","-","26370.00"
"24 Jun 2021","-","-","-","26186.52"
"23 Jun 2021","-","-","-","26345.20"
"22 Jun 2021","-","-","-","26609.15"
"21 Jun 2021","-","-","-","26485.40"
"18 Jun 2021","-","-","-","26241.41"
"17 Jun 2021","-","-","-","26333.80"
"16 Jun 2021","-","-","-","26783.07"
"15 Jun 2021","-","-","-","27229.92"
"14 Jun 2021","-","-","-","27229.37"
"11 Jun 2021","-","-","-","27540.91"
"10 Jun 2021","-","-","-","27433.28"
"09 Jun 2021","-","-","-","27082.76"
"08 Jun 2021","-","-","-","27384.82"
"07 Jun 2021","-","-","-","27149.96"
"04 Jun 2021","-","-","-","27095.57"
"03 Jun 2021","-","-","-","26823.40"
"02 Jun 2021","-","-","-","26438.08"
"01 Jun 2021","-","-","-","25736.01"
"31 May 2021","-","-","-","25398.02"
"28 May 2021","-","-","-","25211.91"
"27 May 2021","-","-","-","25347.49"
"26 May 2021","-","-","-","25254.22"
"25 May 2021","-","-","-","25100.56"
"24 May 2021","-","-","-","25233.30"
"21 May 2021","-","-","-","25147.55"
"20 May 2021","-","-","-","25027.54"
"19 May 2021","-","-","-","24985.29"
"18 May 2021","-","-","-","25077.76"
"17 May 2021","-","-","-","24590.46"
"14 May 2021","-","-","-","24018.49"
"12 May 2021","-","-","-","24575.69"
"11 May 2021","-","-","-","24850.34"
"10 May 2021","-","-","-","24695.83"
"07 May 2021","-","-","-","24616.36"
"06 May 2021","-","-","-","24803.77"
"05 May 2021","-","-","-","24459.45"
"04 May 2021","-","-","-","24210.15"
"03 May 2021","-","-","-","24289.77"
"30 Apr 2021","-","-","-","23910.38"
"29 Apr 2021","-","-","-","24164.56"
"28 Apr 2021","-","-","-","24161.41"
"27 Apr 2021","-","-","-","24107.35"
"26 Apr 2021","-","-","-","23769.37"
"23 Apr 2021","-","-","-","23649.95"
"22 Apr 2021","-","-","-","23708.88"
"20 Apr 2021","-","-","-","23584.73"
"19 Apr 2021","-","-","-","23503.38"
"16 Apr 2021","-","-","-","23716.46"
"15 Apr 2021","-","-","-","23309.09"
"13 Apr 2021","-","-","-","23141.50"
"12 Apr 2021","-","-","-","22856.35"
"09 Apr 2021","-","-","-","24091.07"
"08 Apr 2021","-","-","-","23820.08"
"07 Apr 2021","-","-","-","23812.47"
"06 Apr 2021","-","-","-","23756.57"
"05 Apr 2021","-","-","-","23398.22"
"01 Apr 2021","-","-","-","23408.44"
"31 Mar 2021","-","-","-","22874.03"
"30 Mar 2021","-","-","-","22767.07"
"26 Mar 2021","-","-","-","22199.13"
"25 Mar 2021","-","-","-","21853.10"
"24 Mar 2021","-","-","-","22296.81"
"23 Mar 2021","-","-","-","22612.06"
"22 Mar 2021","-","-","-","22305.34"
"19 Mar 2021","-","-","-","21836.26"
"18 Mar 2021","-","-","-","21663.62"
"17 Mar 2021","-","-","-","21949.80"
"16 Mar 2021","-","-","-","22399.66"
"15 Mar 2021","-","-","-","22330.85"
"12 Mar 2021","-","-","-","22400.66"
"10 Mar 2021","-","-","-","22371.02"
"09 Mar 2021","-","-","-","22171.64"
"08 Mar 2021","-","-","-","22219.13"
"05 Mar 2021","-","-","-","22128.70"
"04 Mar 2021","-","-","-","22469.06"
"03 Mar 2021","-","-","-","22319.93"
"02 Mar 2021","-","-","-","21855.63"
"01 Mar 2021","-","-","-","21404.29"
"26 Feb 2021","-","-","-","21088.69"
"25 Feb 2021","-","-","-","21245.49"
"24 Feb 2021","-","-","-","21039.19"
"23 Feb 2021","-","-","-","20927.67"
"22 Feb 2021","-","-","-","20750.01"
"19 Feb 2021","-","-","-","20808.93"
"18 Feb 2021","-","-","-","21094.50"
"17 Feb 2021","-","-","-","21082.53"
