Date,Open,High,Low,Close
14-January-2019,788.42,788.77,778.28,782.00,
15-January-2019,784.24,791.08,784.18,790.38,
16-January-2019,792.23,793.28,788.68,789.33,
17-January-2019,790.89,792.44,787.34,790.54,
18-January-2019,791.35,792.24,786.81,788.91,
21-January-2019,791.06,791.19,786.95,788.25,
22-January-2019,789.11,789.55,783.23,786.14,
23-January-2019,787.33,790.26,781.96,783.02,
24-January-2019,783.99,785.12,780.62,782.54,
25-January-2019,784.58,786.08,766.41,767.59,
28-January-2019,771.43,772.06,762.58,764.56,
29-January-2019,765.65,767.34,761.20,765.06,
30-January-2019,769.88,769.94,762.72,765.72,
31-January-2019,769.95,775.82,766.18,775.33,
1-February-2019,779.25,790.46,777.74,784.58,
4-February-2019,784.21,784.21,777.56,780.96,
5-February-2019,781.67,786.07,780.30,782.84,
6-February-2019,785.31,789.91,784.15,788.47,
7-February-2019,789.46,794.73,788.38,792.84,
8-February-2019,792.54,792.96,780.02,781.37,
11-February-2019,781.75,781.91,773.91,777.48,
12-February-2019,779.06,779.14,772.70,773.64,
13-February-2019,775.96,776.68,765.73,766.81,
14-February-2019,767.46,767.50,762.98,764.46,
15-February-2019,765.94,767.01,755.62,761.64,
18-February-2019,763.68,763.71,751.92,756.03,
19-February-2019,756.75,759.10,750.71,752.01,
20-February-2019,753.56,759.82,753.25,758.79,
21-February-2019,759.99,762.17,757.69,760.78,
22-February-2019,761.22,764.12,758.44,763.45,
25-February-2019,765.91,771.33,764.12,770.25,
26-February-2019,768.79,773.76,761.58,770.97,
27-February-2019,772.08,778.99,768.13,770.20,
28-February-2019,773.09,774.52,769.12,769.76,
1-March-2019,771.64,774.69,770.84,773.86,
5-March-2019,773.82,779.23,771.32,778.50,
6-March-2019,780.32,782.94,776.73,779.43,
7-March-2019,782.24,782.93,775.75,776.58,
8-March-2019,777.63,777.63,773.38,776.12,
11-March-2019,778.25,787.13,777.50,785.94,
12-March-2019,788.87,794.37,788.47,791.89,
13-March-2019,794.39,794.46,790.27,791.52,
14-March-2019,792.44,793.49,788.53,792.08,
15-March-2019,792.85,797.82,792.58,793.97,
18-March-2019,796.40,799.56,793.88,796.65,
19-March-2019,799.56,799.92,796.19,799.07,
20-March-2019,800.12,800.56,795.60,796.07,
22-March-2019,797.24,799.89,793.01,794.34,
25-March-2019,793.18,793.18,787.89,789.63,
26-March-2019,790.73,798.23,790.19,797.12,
27-March-2019,798.96,800.79,794.78,795.94,
28-March-2019,797.39,800.78,795.78,799.32,
29-March-2019,803.39,803.84,801.08,801.98,
1-April-2019,804.09,809.91,803.98,804.97,
2-April-2019,807.81,808.25,804.90,807.26,
3-April-2019,808.97,812.76,806.28,807.27,
4-April-2019,808.04,809.18,804.30,806.94,
5-April-2019,809.16,810.62,808.07,809.72,
8-April-2019,811.34,812.67,804.96,807.69,
9-April-2019,808.43,810.01,805.21,809.20,
10-April-2019,809.71,811.87,805.59,806.43,
11-April-2019,807.36,808.16,805.42,806.98,
12-April-2019,808.53,811.74,808.02,811.27,
15-April-2019,812.31,817.40,812.23,816.67,
16-April-2019,819.08,820.96,818.87,819.66,
18-April-2019,821.72,823.61,813.16,813.93,
22-April-2019,815.22,815.22,808.73,809.58,
23-April-2019,811.20,812.19,806.38,807.21,
24-April-2019,808.36,812.66,805.51,811.79,
25-April-2019,812.31,816.15,807.18,808.16,
26-April-2019,810.04,811.05,807.93,809.26,
30-April-2019,809.51,810.13,804.29,807.30,
2-May-2019,808.68,809.05,802.06,803.14,
3-May-2019,805.08,805.10,798.81,800.00,
6-May-2019,798.34,798.34,794.30,796.31,
7-May-2019,801.45,802.20,795.09,795.90,
8-May-2019,796.07,796.10,789.43,790.13,
9-May-2019,790.54,790.58,784.25,786.99,
10-May-2019,786.75,788.83,781.35,783.07,
13-May-2019,784.53,784.53,774.40,775.63,
14-May-2019,776.36,781.36,771.83,777.46,
15-May-2019,778.25,779.98,771.98,773.11,
16-May-2019,774.15,779.09,772.77,777.69,
17-May-2019,778.48,787.99,777.30,787.02,
20-May-2019,796.89,808.33,795.23,807.79,
21-May-2019,809.66,810.66,797.99,799.42,
22-May-2019,801.45,804.12,797.18,801.46,
23-May-2019,809.17,814.75,797.78,799.81,
24-May-2019,803.23,809.92,799.53,809.31,
27-May-2019,811.98,817.17,808.97,815.55,
28-May-2019,819.44,820.12,816.66,818.52,
29-May-2019,819.89,819.89,813.68,814.48,
30-May-2019,819.01,819.86,815.50,818.62,
31-May-2019,821.29,825.78,815.54,819.32,
3-June-2019,821.05,830.74,820.78,830.03,
4-June-2019,830.71,830.80,825.53,826.28,
6-June-2019,828.29,828.49,819.28,819.98,
7-June-2019,821.02,821.28,814.49,818.51,
10-June-2019,821.36,826.29,820.74,823.02,
11-June-2019,825.56,827.02,823.03,825.21,
12-June-2019,825.56,825.63,819.83,821.26,
13-June-2019,820.81,820.82,816.07,819.98,
14-June-2019,821.65,821.84,812.55,814.01,
17-June-2019,815.60,815.69,807.18,807.91,
18-June-2019,809.77,811.27,805.94,808.47,
19-June-2019,809.87,814.07,805.45,808.55,
20-June-2019,808.19,816.53,803.35,815.41,
21-June-2019,815.92,816.09,807.57,809.46,
24-June-2019,810.94,812.60,806.94,808.46,
25-June-2019,810.40,812.61,805.52,811.49,
26-June-2019,811.80,817.06,810.23,815.33,
27-June-2019,816.18,819.10,813.56,815.11,
28-June-2019,815.91,816.38,811.40,812.11,
1-July-2019,814.09,817.74,813.74,814.03,
2-July-2019,815.26,818.27,813.84,817.60,
3-July-2019,819.40,820.18,817.57,818.17,
4-July-2019,820.09,822.28,819.16,821.11,
5-July-2019,823.06,823.98,812.54,813.89,
8-July-2019,813.18,813.18,795.44,796.82,
9-July-2019,797.92,797.96,791.28,794.93,
10-July-2019,795.19,797.67,791.59,792.41,
11-July-2019,794.11,798.47,793.32,797.99,
12-July-2019,799.47,801.64,795.40,796.44,
15-July-2019,801.79,801.79,793.75,796.97,
16-July-2019,798.13,801.83,795.09,801.45,
17-July-2019,803.45,804.35,801.58,803.32,
18-July-2019,803.37,803.94,798.44,799.02,
19-July-2019,802.66,802.66,788.30,789.77,
22-July-2019,790.20,790.20,783.01,785.48,
23-July-2019,786.66,789.68,785.25,786.92,
24-July-2019,787.60,788.58,780.63,784.07,
25-July-2019,786.16,790.19,784.50,786.90,
26-July-2019,787.55,791.17,784.52,790.13,
29-July-2019,790.64,790.64,781.03,782.20,
30-July-2019,783.22,786.07,776.52,777.38,
31-July-2019,776.24,784.32,771.64,782.58,
1-August-2019,781.73,782.23,770.55,774.79,
2-August-2019,773.84,780.54,768.14,776.26,
5-August-2019,775.77,775.77,767.92,772.58,
6-August-2019,771.42,781.87,770.84,778.10,
7-August-2019,779.10,781.98,777.65,778.89,
8-August-2019,780.29,787.50,777.80,786.30,
9-August-2019,791.34,795.27,789.92,790.93,
13-August-2019,791.39,791.84,775.82,776.78,
14-August-2019,779.70,780.02,774.30,778.22,
16-August-2019,779.12,781.10,771.94,780.58,
19-August-2019,783.79,786.95,780.42,781.51,
20-August-2019,783.79,784.15,778.41,781.57,
21-August-2019,780.97,782.51,776.21,776.81,
22-August-2019,777.56,777.56,770.37,771.12,
23-August-2019,771.34,776.37,767.66,773.49,
26-August-2019,784.45,784.94,768.93,783.78,
27-August-2019,785.15,792.13,784.88,789.17,
28-August-2019,788.99,791.59,783.58,786.21,
29-August-2019,786.78,788.24,781.95,785.72,
30-August-2019,788.89,792.44,782.30,791.41,
3-September-2019,789.99,790.22,778.47,779.83,
4-September-2019,780.97,782.22,774.23,778.21,
5-September-2019,780.21,787.09,780.01,782.44,
6-September-2019,783.22,787.35,782.68,786.72,
9-September-2019,787.97,791.10,783.93,789.85,
11-September-2019,789.55,792.70,789.32,790.26,
12-September-2019,789.33,792.10,785.36,785.99,
13-September-2019,788.27,790.88,783.96,790.43,
16-September-2019,789.68,790.69,786.45,789.15,
17-September-2019,789.94,789.98,776.45,777.50,
18-September-2019,778.61,780.77,774.85,779.45,
19-September-2019,780.24,780.47,772.27,773.28,
20-September-2019,773.94,813.72,770.58,808.57,
23-September-2019,821.52,834.43,821.22,825.08,
24-September-2019,829.35,829.60,821.35,823.17,
25-September-2019,822.71,823.23,814.09,815.34,
26-September-2019,817.37,824.01,816.60,823.30,
27-September-2019,823.98,824.76,820.15,822.02,
30-September-2019,822.47,822.47,813.01,818.82,
1-October-2019,820.02,823.32,807.55,812.23,
3-October-2019,811.37,811.45,805.46,807.01,
4-October-2019,809.44,810.15,798.12,799.09,
7-October-2019,801.49,804.35,797.51,798.47,
9-October-2019,800.47,806.55,797.74,805.76,
10-October-2019,806.21,806.21,800.72,802.87,
11-October-2019,804.70,810.79,803.23,810.32,
14-October-2019,811.93,815.59,809.83,812.77,
15-October-2019,815.48,820.60,814.01,819.06,
16-October-2019,820.36,821.53,816.10,817.49,
17-October-2019,818.13,825.55,816.30,824.39,
18-October-2019,825.42,831.60,823.80,830.89,
22-October-2019,830.29,835.11,828.70,830.06,
23-October-2019,832.35,832.70,827.32,830.48,
24-October-2019,833.28,833.71,826.68,828.39,
25-October-2019,832.17,832.69,823.78,826.25,
27-October-2019,831.34,831.65,828.06,829.28,
29-October-2019,830.19,836.99,826.41,835.61,
30-October-2019,839.90,840.75,836.54,838.33,
31-October-2019,839.85,844.19,839.43,841.50,
1-November-2019,842.41,845.11,838.99,839.46,
4-November-2019,842.93,843.97,837.71,839.21,
5-November-2019,841.53,841.62,834.77,837.40,
6-November-2019,840.20,843.53,835.64,840.59,
7-November-2019,842.82,843.97,840.23,843.24,
8-November-2019,844.24,844.27,833.93,834.69,
11-November-2019,835.42,837.17,832.24,833.16,
13-November-2019,836.25,838.72,830.93,832.51,
14-November-2019,833.83,833.90,828.57,831.35,
15-November-2019,833.74,834.89,830.75,832.07,
18-November-2019,833.96,834.61,828.46,829.89,
19-November-2019,831.75,831.75,828.35,829.49,
20-November-2019,831.51,831.96,828.21,830.33,
21-November-2019,831.51,831.84,826.26,826.82,
22-November-2019,827.84,827.84,820.95,821.58,
25-November-2019,824.43,828.80,822.41,828.35,
26-November-2019,830.32,831.53,822.75,824.08,
27-November-2019,825.30,827.06,824.35,825.60,
28-November-2019,827.67,828.64,825.19,827.63,
29-November-2019,829.18,829.32,821.86,824.91,
2-December-2019,826.43,826.73,821.68,824.25,
3-December-2019,826.15,826.16,821.10,821.81,
4-December-2019,822.13,824.36,819.47,824.01,
5-December-2019,826.32,826.48,821.40,822.41,
6-December-2019,824.81,824.94,816.81,818.42,
9-December-2019,821.12,821.32,816.29,817.31,
10-December-2019,818.98,819.06,811.45,811.78,
11-December-2019,812.55,815.55,811.31,814.71,
12-December-2019,816.03,819.98,813.21,817.07,
13-December-2019,819.61,823.11,819.50,822.73,
16-December-2019,824.26,825.96,818.73,819.17,
17-December-2019,820.91,826.71,820.20,826.12,
18-December-2019,826.92,830.69,825.72,829.89,
19-December-2019,830.76,831.09,828.33,829.42,
20-December-2019,830.23,831.35,827.71,828.95,
23-December-2019,829.92,831.56,826.33,828.52,
24-December-2019,829.13,830.63,827.80,828.27,
26-December-2019,829.74,829.83,824.72,825.22,
27-December-2019,827.20,829.22,825.17,828.02,
30-December-2019,830.05,831.80,827.54,829.31,
31-December-2019,830.09,830.74,826.42,827.60,
1-January-2020,829.50,833.50,829.08,833.36,
2-January-2020,834.75,835.89,833.76,834.88,
3-January-2020,836.34,836.34,830.14,831.40,
6-January-2020,832.67,832.67,820.55,822.45,
7-January-2020,825.41,830.05,824.60,825.80,
8-January-2020,823.14,824.87,818.30,824.24,
9-January-2020,827.25,832.58,827.25,831.75,
10-January-2020,833.62,842.18,833.62,840.29,
13-January-2020,844.35,850.02,843.26,849.40,
14-January-2020,850.72,855.23,848.75,854.70,
15-January-2020,855.35,856.86,851.77,855.72,
16-January-2020,856.97,858.90,855.05,857.74,
17-January-2020,859.65,860.13,857.06,857.85,
20-January-2020,863.39,868.01,857.54,857.91,
21-January-2020,857.86,857.86,851.08,851.80,
22-January-2020,851.57,854.12,846.72,848.32,
23-January-2020,849.08,856.05,848.56,853.45,
24-January-2020,852.84,861.98,852.41,859.13,
27-January-2020,858.52,858.52,851.09,852.44,
28-January-2020,854.39,854.45,847.05,848.21,
29-January-2020,850.84,855.79,850.84,852.75,
30-January-2020,855.63,855.63,843.72,845.41,
31-January-2020,849.34,849.40,837.58,838.31,
1-February-2020,841.16,842.66,821.58,823.41,
3-February-2020,826.83,837.91,823.52,836.36,
4-February-2020,839.75,844.90,838.89,843.07,
5-February-2020,847.09,848.34,843.59,846.29,
6-February-2020,847.95,850.57,843.36,844.65,
7-February-2020,845.70,850.91,843.75,849.63,
10-February-2020,852.15,853.03,846.88,849.12,
11-February-2020,852.99,854.98,849.31,849.89,
12-February-2020,852.33,857.94,851.90,853.07,
13-February-2020,853.16,853.27,847.46,848.91,
14-February-2020,850.14,853.25,842.70,844.24,
17-February-2020,846.13,846.17,835.84,836.37,
18-February-2020,835.69,836.76,828.40,834.51,
19-February-2020,838.37,843.39,838.37,842.66,
20-February-2020,844.56,844.56,837.01,838.02,
24-February-2020,837.78,837.81,823.33,824.89,
25-February-2020,826.03,829.58,824.30,824.86,
26-February-2020,823.71,823.71,813.94,816.56,
27-February-2020,817.12,817.12,808.41,815.43,
28-February-2020,808.27,808.27,790.49,791.54,
2-March-2020,800.29,806.73,784.47,789.57,
3-March-2020,793.52,806.87,790.81,804.17,
4-March-2020,806.54,807.42,794.83,803.47,
5-March-2020,805.95,814.10,805.34,807.42,
6-March-2020,796.29,798.36,787.74,796.14,
9-March-2020,791.81,791.81,758.55,768.07,
11-March-2020,769.01,775.21,762.36,772.23,
12-March-2020,756.69,756.69,716.78,721.52,
13-March-2020,704.39,741.74,652.27,730.41,
16-March-2020,720.52,720.52,688.24,691.08,
17-March-2020,694.87,708.46,681.30,685.33,
18-March-2020,694.40,696.37,653.12,655.98,
19-March-2020,640.56,655.16,614.72,639.55,
20-March-2020,644.97,683.83,640.98,676.92,
23-March-2020,636.57,654.08,608.52,610.78,
24-March-2020,626.57,636.53,607.16,620.08,
25-March-2020,613.04,643.49,611.90,641.38,
26-March-2020,655.76,670.11,644.60,666.99,
27-March-2020,683.12,691.06,661.69,672.09,
30-March-2020,669.85,672.09,656.78,664.72,
31-March-2020,677.06,690.37,669.80,688.69,
1-April-2020,691.37,691.37,665.15,668.05,
3-April-2020,674.01,675.12,658.78,665.94,
7-April-2020,688.33,709.43,684.55,708.10,
8-April-2020,707.89,734.28,703.02,716.73,
9-April-2020,733.46,739.44,728.54,735.79,
13-April-2020,739.26,739.40,726.24,730.05,
15-April-2020,742.60,751.50,731.45,736.45,
16-April-2020,733.01,748.04,729.06,744.42,
17-April-2020,759.86,763.26,744.10,746.15,
20-April-2020,755.52,755.84,740.35,741.19,
21-April-2020,732.66,736.36,725.53,729.52,
22-April-2020,730.44,742.56,724.53,741.34,
23-April-2020,746.79,753.15,742.41,743.72,
24-April-2020,741.92,748.76,739.09,743.38,
27-April-2020,749.39,752.89,746.80,750.88,
28-April-2020,757.03,757.60,743.02,749.02,
29-April-2020,755.42,756.66,748.77,750.72,
30-April-2020,759.15,763.61,756.55,762.18,
4-May-2020,753.43,753.43,738.61,740.45,
5-May-2020,749.58,751.56,732.59,733.45,
6-May-2020,736.38,741.25,729.09,738.15,
7-May-2020,739.60,739.60,727.29,728.23,
8-May-2020,735.94,737.90,731.45,731.91,
11-May-2020,737.59,742.02,736.13,737.32,
12-May-2020,735.87,735.87,726.27,733.10,
13-May-2020,756.15,756.88,737.81,738.56,
14-May-2020,734.67,737.65,732.02,735.05,
15-May-2020,738.86,739.05,729.61,731.75,
18-May-2020,734.59,734.79,715.47,717.93,
19-May-2020,721.24,725.39,717.90,719.82,
20-May-2020,719.45,729.56,719.32,728.44,
21-May-2020,730.67,736.07,728.81,733.63,
22-May-2020,732.41,735.68,728.62,730.88,
26-May-2020,734.87,739.93,733.69,735.76,
27-May-2020,737.80,741.78,732.32,740.84,
28-May-2020,743.57,749.94,739.83,748.97,
29-May-2020,748.90,766.56,744.55,765.15,
1-June-2020,771.34,776.50,766.83,768.36,
2-June-2020,771.72,776.59,769.46,770.40,
3-June-2020,775.98,780.19,772.10,773.16,
4-June-2020,775.37,779.88,771.28,778.22,
5-June-2020,782.08,785.24,778.45,782.01,
8-June-2020,788.01,789.17,779.98,782.90,
9-June-2020,785.22,791.69,780.06,781.75,
10-June-2020,783.62,786.62,779.57,781.86,
11-June-2020,782.61,783.14,773.07,773.69,
12-June-2020,758.29,775.68,755.92,774.84,
15-June-2020,778.42,781.76,769.52,771.24,
16-June-2020,778.94,781.75,767.22,772.73,
17-June-2020,770.86,776.68,770.61,771.52,
18-June-2020,770.40,773.70,769.71,772.05,
19-June-2020,773.91,777.21,773.12,775.92,
22-June-2020,781.90,788.91,780.86,787.52,
23-June-2020,791.71,800.24,790.11,799.83,
24-June-2020,802.21,807.11,789.58,791.89,
25-June-2020,790.28,796.15,787.25,792.90,
26-June-2020,797.75,802.45,796.83,799.40,
29-June-2020,797.50,800.39,793.20,795.58,
30-June-2020,797.86,799.96,793.75,794.92,
1-July-2020,795.88,795.88,789.40,791.40,
2-July-2020,793.57,798.84,793.06,797.76,
3-July-2020,800.35,804.75,800.06,802.89,
6-July-2020,806.08,809.08,803.73,806.55,
7-July-2020,808.74,811.36,802.69,805.48,
8-July-2020,808.84,808.84,797.57,798.95,
9-July-2020,802.50,804.44,797.90,798.78,
10-July-2020,799.15,799.97,795.26,797.08,
13-July-2020,801.68,803.86,798.13,800.80,
14-July-2020,803.01,803.01,793.61,795.19,
15-July-2020,799.27,808.42,799.27,802.71,
16-July-2020,807.12,810.48,800.38,809.68,
17-July-2020,811.99,816.17,809.59,815.06,
20-July-2020,821.36,821.93,817.22,821.22,
21-July-2020,827.48,828.43,814.98,815.51,
22-July-2020,817.90,820.08,810.72,814.63,
23-July-2020,814.48,823.28,814.09,821.64,
24-July-2020,821.63,824.08,815.95,823.37,
27-July-2020,825.16,826.18,817.70,820.52,
28-July-2020,823.19,828.38,822.17,827.36,
29-July-2020,828.88,831.80,825.49,831.04,
30-July-2020,833.47,839.92,829.92,833.38,
31-July-2020,835.69,840.42,834.37,839.46,
3-August-2020,842.57,843.11,835.88,837.17,
4-August-2020,840.81,845.03,838.45,842.52,
5-August-2020,846.37,848.71,840.70,842.42,
6-August-2020,846.65,851.41,846.00,850.60,
7-August-2020,853.45,859.72,852.65,858.02,
10-August-2020,866.68,872.93,866.12,869.64,
11-August-2020,873.28,879.49,866.67,867.80,
12-August-2020,867.37,867.54,858.91,861.66,
13-August-2020,864.66,870.86,863.30,869.35,
14-August-2020,871.66,876.69,862.73,867.19,
17-August-2020,869.96,873.97,863.08,872.76,
18-August-2020,877.28,879.83,874.05,874.96,
19-August-2020,880.36,881.26,871.87,872.68,
20-August-2020,871.49,876.01,868.76,873.85,
21-August-2020,878.25,882.73,877.96,879.93,
24-August-2020,883.86,885.59,879.81,880.59,
25-August-2020,885.41,885.71,878.06,881.88,
26-August-2020,884.03,885.28,879.49,881.56,
27-August-2020,884.70,885.96,880.21,881.57,
28-August-2020,884.56,886.33,874.03,874.69,
31-August-2020,880.15,880.91,847.93,851.05,
1-September-2020,851.43,863.56,849.13,861.72,
2-September-2020,861.76,871.69,861.03,868.78,
3-September-2020,870.62,876.95,870.34,875.28,
4-September-2020,863.09,871.53,859.99,861.77,
7-September-2020,862.18,867.09,857.21,863.22,
8-September-2020,865.31,867.59,856.59,858.27,
9-September-2020,855.09,863.50,852.14,862.75,
10-September-2020,866.80,869.35,863.11,868.59,
11-September-2020,869.77,874.51,866.70,873.85,
14-September-2020,879.89,890.16,879.60,885.18,
15-September-2020,887.68,895.20,886.98,892.31,
16-September-2020,896.08,896.22,889.04,894.66,
17-September-2020,892.81,898.24,890.63,894.62,
18-September-2020,900.41,915.23,900.39,911.69,
21-September-2020,915.91,916.29,886.36,893.82,
22-September-2020,896.30,897.19,872.50,886.97,
23-September-2020,891.81,893.33,875.74,880.20,
24-September-2020,874.58,874.58,858.54,861.72,
25-September-2020,866.75,879.81,866.75,876.91,
28-September-2020,885.79,892.66,880.47,890.45,
29-September-2020,893.86,896.77,884.33,885.54,
30-September-2020,887.75,893.06,884.76,891.62,
1-October-2020,898.69,899.34,894.45,895.57,
5-October-2020,900.20,904.97,898.15,903.68,
6-October-2020,909.87,910.26,902.93,903.48,
7-October-2020,905.60,906.82,900.26,901.18,
8-October-2020,908.08,909.62,903.85,908.12,
9-October-2020,909.79,911.40,904.41,906.53,
12-October-2020,910.70,910.70,902.18,904.72,
13-October-2020,903.98,911.60,902.26,903.96,
14-October-2020,903.00,903.04,893.44,895.80,
15-October-2020,897.82,898.82,887.63,888.68,
16-October-2020,891.51,894.89,886.37,893.54,
19-October-2020,895.78,899.78,894.16,898.35,
20-October-2020,900.39,904.04,897.60,902.17,
21-October-2020,908.04,908.16,894.99,900.67,
22-October-2020,901.40,905.11,896.92,903.66,
23-October-2020,907.81,912.68,906.76,907.84,
26-October-2020,910.36,910.83,896.34,898.87,
27-October-2020,898.95,917.97,898.79,916.08,
28-October-2020,917.39,917.56,907.24,908.32,
29-October-2020,902.94,909.29,900.19,906.45,
30-October-2020,910.85,913.80,902.28,903.78,
2-November-2020,908.22,908.25,895.08,896.12,
3-November-2020,900.84,906.31,899.73,900.91,
4-November-2020,903.57,911.27,901.74,906.56,
5-November-2020,911.88,917.84,911.71,917.47,
6-November-2020,917.95,924.56,917.70,921.86,
9-November-2020,930.10,930.90,925.57,928.63,
10-November-2020,928.45,928.56,911.96,913.64,
11-November-2020,916.30,922.79,912.12,921.78,
12-November-2020,920.58,926.74,920.48,923.04,
13-November-2020,923.57,926.57,921.36,925.57,
14-November-2020,931.09,931.94,926.82,928.74,
17-November-2020,930.98,933.71,928.03,930.33,
18-November-2020,931.81,932.54,925.10,931.86,
19-November-2020,931.36,939.23,929.19,933.84,
20-November-2020,937.35,947.59,937.12,946.60,
23-November-2020,952.94,958.29,950.92,956.50,
24-November-2020,961.09,961.56,956.31,958.74,
25-November-2020,960.68,962.98,939.87,942.10,
26-November-2020,946.09,953.92,942.37,952.13,
27-November-2020,955.95,958.34,947.40,952.04,
1-December-2020,963.61,964.92,954.82,964.15,
2-December-2020,965.70,972.34,963.75,971.63,
3-December-2020,977.91,978.81,973.60,978.20,
4-December-2020,981.80,985.71,979.35,985.01,
7-December-2020,986.06,995.15,985.39,994.41,
8-December-2020,997.37,1001.03,987.29,992.02,
9-December-2020,996.72,999.38,995.92,998.35,
10-December-2020,998.61,1000.26,990.27,998.43,
11-December-2020,999.83,1005.25,994.28,1000.65,
14-December-2020,1003.63,1007.73,1002.92,1006.19,
15-December-2020,1008.09,1008.14,1002.03,1003.47,
16-December-2020,1007.02,1015.83,1006.78,1014.52,
17-December-2020,1015.75,1021.63,1013.38,1015.16,
18-December-2020,1018.69,1023.26,1014.27,1022.20,
21-December-2020,1020.17,1020.26,971.71,987.60,
22-December-2020,980.08,1001.08,970.97,999.09,
23-December-2020,1003.69,1012.39,1000.18,1011.12,
24-December-2020,1016.03,1018.62,1009.42,1014.03,
28-December-2020,1018.25,1023.57,1017.09,1022.56,
29-December-2020,1026.48,1027.35,1018.09,1021.19,
30-December-2020,1025.87,1025.97,1018.13,1023.89,
31-December-2020,1024.45,1027.40,1023.00,1025.36,
1-January-2021,1028.00,1035.31,1026.57,1032.16,
4-January-2021,1037.16,1041.96,1030.84,1041.01,
5-January-2021,1037.47,1048.59,1035.01,1047.45,
6-January-2021,1048.61,1053.14,1040.81,1048.12,
7-January-2021,1053.06,1055.11,1046.88,1047.99,
8-January-2021,1053.18,1067.59,1053.18,1066.50,
11-January-2021,1072.38,1077.76,1068.38,1076.35,
12-January-2021,1077.69,1077.69,1071.03,1072.20,
13-January-2021,1077.31,1078.05,1061.02,1068.85,
14-January-2021,1071.56,1072.76,1062.47,1071.10,
15-January-2021,1074.26,1075.08,1051.95,1055.31,
18-January-2021,1055.23,1057.68,1037.31,1040.88,
19-January-2021,1044.50,1058.29,1044.34,1057.13,
20-January-2021,1060.44,1065.89,1058.96,1063.32,
21-January-2021,1070.98,1074.79,1058.52,1062.70,
22-January-2021,1066.35,1070.12,1057.29,1059.86,
25-January-2021,1069.18,1070.55,1043.71,1052.84,
27-January-2021,1056.69,1056.69,1043.58,1050.34,
28-January-2021,1040.92,1048.43,1038.45,1042.28,
29-January-2021,1050.16,1050.16,1026.52,1029.12,
1-February-2021,1032.23,1037.74,1019.71,1035.75,
2-February-2021,1044.19,1056.41,1043.93,1055.19,
3-February-2021,1061.62,1070.49,1055.20,1062.30,
4-February-2021,1069.20,1072.47,1062.81,1069.03,
5-February-2021,1074.59,1074.87,1061.11,1065.24,
8-February-2021,1073.35,1073.67,1066.96,1069.08,
9-February-2021,1072.82,1077.28,1065.29,1067.95,
10-February-2021,1071.80,1073.42,1061.24,1069.50,
11-February-2021,1069.31,1071.76,1065.91,1067.32,
12-February-2021,1072.95,1073.27,1058.49,1063.61,
15-February-2021,1069.93,1070.26,1060.03,1060.98,
16-February-2021,1063.80,1065.60,1058.55,1064.21,
17-February-2021,1064.56,1065.80,1055.43,1057.51,
18-February-2021,1064.51,1067.67,1059.88,1064.04,
19-February-2021,1063.92,1067.98,1055.87,1060.89,
22-February-2021,1063.48,1067.19,1035.61,1039.83,
23-February-2021,1046.04,1048.60,1036.46,1042.78,
24-February-2021,1050.51,1051.41,1038.95,1046.93,
25-February-2021,1054.99,1055.09,1049.95,1053.20,
26-February-2021,1046.54,1055.13,1031.87,1036.45,
1-March-2021,1048.36,1053.63,1042.85,1051.30,
2-March-2021,1057.91,1068.38,1054.54,1066.61,
3-March-2021,1073.77,1076.08,1069.99,1075.43,
4-March-2021,1069.35,1082.60,1066.20,1077.52,
5-March-2021,1075.04,1077.81,1063.09,1065.28,
8-March-2021,1070.52,1076.42,1065.54,1067.75,
9-March-2021,1070.02,1076.13,1060.58,1067.78,
10-March-2021,1073.07,1076.27,1070.14,1072.77,
12-March-2021,1075.04,1078.79,1062.33,1066.18,
15-March-2021,1067.42,1069.60,1051.58,1059.32,
16-March-2021,1061.67,1066.14,1059.44,1063.48,
17-March-2021,1063.57,1065.42,1046.13,1048.29,
18-March-2021,1052.06,1057.28,1032.82,1036.42,
19-March-2021,1032.74,1049.40,1017.85,1048.33,
22-March-2021,1049.65,1055.18,1045.33,1054.41,
23-March-2021,1055.70,1058.97,1052.53,1055.39,
24-March-2021,1054.11,1057.74,1046.80,1048.68,
25-March-2021,1049.77,1050.13,1034.96,1037.07,
26-March-2021,1042.41,1052.53,1040.04,1051.39,
30-March-2021,1053.41,1072.96,1053.41,1071.84,
31-March-2021,1072.90,1074.45,1069.28,1072.15,
1-April-2021,1075.84,1077.28,1069.02,1070.58,
5-April-2021,1069.48,1070.10,1049.59,1055.91,
6-April-2021,1059.64,1063.53,1055.61,1060.27,
7-April-2021,1063.51,1072.75,1062.08,1068.47,
8-April-2021,1071.38,1078.22,1070.56,1074.57,
9-April-2021,1077.34,1079.17,1073.92,1077.02,
12-April-2021,1070.56,1070.91,1047.87,1049.87,
13-April-2021,1050.10,1057.59,1048.82,1052.26,
15-April-2021,1053.09,1059.50,1047.13,1057.45,
16-April-2021,1059.97,1069.38,1058.76,1067.99,
19-April-2021,1056.19,1056.19,1043.72,1051.53,
20-April-2021,1057.05,1061.97,1044.59,1048.40,
22-April-2021,1048.10,1051.76,1043.15,1049.18,
23-April-2021,1051.27,1053.46,1044.63,1047.73,
26-April-2021,1052.79,1053.39,1047.38,1048.78,
27-April-2021,1050.82,1052.39,1048.09,1051.61,
28-April-2021,1055.07,1060.93,1054.92,1058.72,
29-April-2021,1065.71,1066.87,1054.56,1055.55,
