Date,Open,High,Low,Close
31-March-2016,,,,222.21,
1-April-2016,,,,224.27,
4-April-2016,,,,225.57,
5-April-2016,,,,218.57,
6-April-2016,,,,221.15,
7-April-2016,,,,219.93,
8-April-2016,,,,221.57,
11-April-2016,,,,226.92,
12-April-2016,,,,226.99,
13-April-2016,,,,231.46,
18-April-2016,,,,231.25,
20-April-2016,,,,233.41,
21-April-2016,,,,235.35,
22-April-2016,,,,236.86,
25-April-2016,,,,234.22,
26-April-2016,,,,238.47,
27-April-2016,,,,237.97,
28-April-2016,,,,233.16,
29-April-2016,,,,232.62,
2-May-2016,,,,232.41,
3-May-2016,,,,229.78,
4-May-2016,,,,222.32,
5-May-2016,,,,221.85,
6-May-2016,,,,223.40,
9-May-2016,,,,226.69,
10-May-2016,,,,224.91,
11-May-2016,,,,222.21,
12-May-2016,,,,223.78,
13-May-2016,,,,220.61,
16-May-2016,,,,218.73,
17-May-2016,,,,218.78,
18-May-2016,,,,220.02,
19-May-2016,,,,215.89,
20-May-2016,,,,214.62,
23-May-2016,,,,213.22,
24-May-2016,,,,212.38,
25-May-2016,,,,217.02,
26-May-2016,,,,219.83,
27-May-2016,,,,225.94,
30-May-2016,,,,227.53,
31-May-2016,,,,229.79,
1-June-2016,,,,227.66,
2-June-2016,,,,229.89,
3-June-2016,,,,228.52,
6-June-2016,,,,228.75,
7-June-2016,,,,230.58,
8-June-2016,,,,232.98,
9-June-2016,,,,234.57,
10-June-2016,,,,234.13,
13-June-2016,,,,231.20,
14-June-2016,,,,234.11,
15-June-2016,,,,236.92,
16-June-2016,,,,237.45,
17-June-2016,,,,237.41,
20-June-2016,,,,240.43,
21-June-2016,,,,240.31,
22-June-2016,,,,238.53,
23-June-2016,,,,241.06,
24-June-2016,,,,233.44,
27-June-2016,,,,236.78,
28-June-2016,,,,238.60,
29-June-2016,,,,241.39,
30-June-2016,,,,245.14,
1-July-2016,,,,249.12,
4-July-2016,,,,254.28,
5-July-2016,,,,255.02,
7-July-2016,,,,254.26,
8-July-2016,,,,252.64,
11-July-2016,,,,259.15,
12-July-2016,,,,261.82,
13-July-2016,,,,261.17,
14-July-2016,,,,265.33,
15-July-2016,,,,265.65,
18-July-2016,,,,261.79,
19-July-2016,-,-,-,264.77,
20-July-2016,-,-,-,266.47,
21-July-2016,,,,263.18,
22-July-2016,,,,266.12,
25-July-2016,,,,271.77,
26-July-2016,,,,271.05,
27-July-2016,,,,273.03,
28-July-2016,,,,271.56,
29-July-2016,,,,271.52,
1-August-2016,,,,271.71,
2-August-2016,,,,268.97,
3-August-2016,,,,265.44,
4-August-2016,,,,268.25,
5-August-2016,,,,275.24,
8-August-2016,,,,277.92,
9-August-2016,,,,276.29,
10-August-2016,,,,270.47,
11-August-2016,,,,268.49,
12-August-2016,,,,272.74,
16-August-2016,,,,275.55,
17-August-2016,,,,277.89,
18-August-2016,,,,280.49,
19-August-2016,,,,284.34,
22-August-2016,,,,282.22,
23-August-2016,,,,279.95,
24-August-2016,,,,281.99,
25-August-2016,,,,280.54,
26-August-2016,,,,279.28,
29-August-2016,,,,282.01,
30-August-2016,,,,285.61,
31-August-2016,,,,286.26,
1-September-2016,,,,282.84,
2-September-2016,,,,285.08,
6-September-2016,,,,289.99,
7-September-2016,,,,294.37,
8-September-2016,,,,296.36,
9-September-2016,,,,293.97,
12-September-2016,,,,280.61,
14-September-2016,,,,285.89,
15-September-2016,,,,283.77,
16-September-2016,,,,282.27,
19-September-2016,,,,284.60,
20-September-2016,,,,283.80,
21-September-2016,,,,284.00,
22-September-2016,,,,289.30,
23-September-2016,,,,288.44,
26-September-2016,,,,287.30,
27-September-2016,,,,284.95,
28-September-2016,,,,288.63,
29-September-2016,,,,275.25,
30-September-2016,,,,280.56,
3-October-2016,,,,287.56,
4-October-2016,,,,291.38,
5-October-2016,,,,292.76,
6-October-2016,,,,292.82,
7-October-2016,,,,294.45,
10-October-2016,,,,294.10,
13-October-2016,,,,287.04,
14-October-2016,,,,289.33,
17-October-2016,,,,286.08,
18-October-2016,,,,289.95,
19-October-2016,,,,291.57,
20-October-2016,,,,294.46,
21-October-2016,,,,295.36,
24-October-2016,,,,296.42,
25-October-2016,,,,294.17,
26-October-2016,,,,290.16,
27-October-2016,,,,287.62,
28-October-2016,,,,290.09,
30-October-2016,,,,290.33,
1-November-2016,,,,290.65,
2-November-2016,,,,283.55,
3-November-2016,,,,280.74,
4-November-2016,,,,275.84,
7-November-2016,,,,281.18,
8-November-2016,,,,282.36,
9-November-2016,,,,278.44,
10-November-2016,,,,291.81,
11-November-2016,,,,283.63,
15-November-2016,,,,275.37,
16-November-2016,,,,273.94,
17-November-2016,,,,275.65,
18-November-2016,,,,278.52,
21-November-2016,,,,269.17,
22-November-2016,,,,272.28,
23-November-2016,,,,276.08,
24-November-2016,,,,275.24,
25-November-2016,,,,279.31,
28-November-2016,,,,281.11,
29-November-2016,,,,281.41,
30-November-2016,,,,284.62,
1-December-2016,,,,279.38,
2-December-2016,,,,275.92,
5-December-2016,,,,277.96,
6-December-2016,,,,280.46,
7-December-2016,,,,280.31,
8-December-2016,,,,284.94,
9-December-2016,,,,287.63,
12-December-2016,,,,283.39,
13-December-2016,,,,284.56,
14-December-2016,,,,282.80,
15-December-2016,,,,283.07,
16-December-2016,,,,280.14,
19-December-2016,,,,280.94,
20-December-2016,,,,277.17,
21-December-2016,,,,278.45,
22-December-2016,,,,273.10,
23-December-2016,,,,271.60,
26-December-2016,,,,264.08,
27-December-2016,,,,268.79,
28-December-2016,,,,268.54,
29-December-2016,,,,272.62,
30-December-2016,,,,275.25,
2-January-2017,,,,278.19,
3-January-2017,,,,280.96,
4-January-2017,,,,280.76,
5-January-2017,,,,286.71,
6-January-2017,,,,286.30,
9-January-2017,,,,285.85,
10-January-2017,,,,289.15,
11-January-2017,,,,295.18,
12-January-2017,,,,297.08,
13-January-2017,,,,295.32,
16-January-2017,,,,297.77,
17-January-2017,,,,296.42,
18-January-2017,,,,296.95,
19-January-2017,,,,299.16,
20-January-2017,,,,292.33,
23-January-2017,,,,297.35,
24-January-2017,,,,301.23,
25-January-2017,,,,305.95,
27-January-2017,,,,309.95,
30-January-2017,,,,311.12,
31-January-2017,,,,307.74,
1-February-2017,,,,315.28,
2-February-2017,,,,317.74,
3-February-2017,,,,321.06,
6-February-2017,,,,322.39,
7-February-2017,,,,319.87,
8-February-2017,,,,321.70,
9-February-2017,,,,320.54,
10-February-2017,,,,318.31,
13-February-2017,,,,316.05,
14-February-2017,,,,315.01,
15-February-2017,,,,307.32,
16-February-2017,,,,311.68,
17-February-2017,,,,312.75,
20-February-2017,,,,317.75,
21-February-2017,,,,320.83,
22-February-2017,,,,322.91,
23-February-2017,,,,324.03,
27-February-2017,,,,323.57,
28-February-2017,,,,324.40,
1-March-2017,,,,324.96,
2-March-2017,,,,319.32,
3-March-2017,,,,321.72,
6-March-2017,,,,325.42,
7-March-2017,,,,324.37,
8-March-2017,,,,319.37,
9-March-2017,,,,318.13,
10-March-2017,,,,318.20,
14-March-2017,,,,322.61,
15-March-2017,,,,324.91,
16-March-2017,,,,332.01,
17-March-2017,,,,330.89,
20-March-2017,,,,331.18,
21-March-2017,,,,329.49,
22-March-2017,,,,325.00,
23-March-2017,,,,328.35,
24-March-2017,,,,331.08,
27-March-2017,,,,329.83,
28-March-2017,,,,331.96,
29-March-2017,,,,334.43,
30-March-2017,,,,335.68,
31-March-2017,,,,339.23,
3-April-2017,,,,340.06,
5-April-2017,,,,344.86,
6-April-2017,,,,345.66,
7-April-2017,,,,343.18,
10-April-2017,,,,345.28,
11-April-2017,,,,349.66,
12-April-2017,,,,345.90,
13-April-2017,,,,344.64,
17-April-2017,,,,343.80,
18-April-2017,,,,342.45,
19-April-2017,,,,343.33,
20-April-2017,,,,344.18,
21-April-2017,,,,344.55,
24-April-2017,,,,347.93,
25-April-2017,,,,351.62,
26-April-2017,,,,349.77,
27-April-2017,,,,350.73,
28-April-2017,,,,353.39,
2-May-2017,,,,355.19,
3-May-2017,,,,353.63,
4-May-2017,,,,356.11,
5-May-2017,,,,350.20,
8-May-2017,,,,352.51,
9-May-2017,,,,353.86,
10-May-2017,,,,354.75,
11-May-2017,,,,353.18,
12-May-2017,,,,351.58,
15-May-2017,,,,354.56,
16-May-2017,,,,358.29,
17-May-2017,,,,359.32,
18-May-2017,,,,351.46,
19-May-2017,,,,349.77,
22-May-2017,,,,343.51,
23-May-2017,,,,338.57,
24-May-2017,,,,334.16,
25-May-2017,,,,337.92,
26-May-2017,,,,343.47,
29-May-2017,,,,334.63,
30-May-2017,,,,338.51,
31-May-2017,,,,336.83,
1-June-2017,,,,334.37,
2-June-2017,,,,334.51,
5-June-2017,,,,335.15,
6-June-2017,,,,332.66,
7-June-2017,,,,334.58,
8-June-2017,,,,333.14,
9-June-2017,,,,334.53,
12-June-2017,,,,333.12,
13-June-2017,,,,331.87,
14-June-2017,,,,333.16,
15-June-2017,,,,331.32,
16-June-2017,,,,332.71,
19-June-2017,,,,335.04,
20-June-2017,,,,336.20,
21-June-2017,,,,334.96,
22-June-2017,,,,331.88,
23-June-2017,,,,326.90,
27-June-2017,,,,323.37,
28-June-2017,,,,324.42,
29-June-2017,,,,325.40,
30-June-2017,,,,325.45,
3-July-2017,,,,329.05,
4-July-2017,,,,327.71,
5-July-2017,,,,330.91,
6-July-2017,,,,333.00,
7-July-2017,,,,333.89,
10-July-2017,,,,339.59,
11-July-2017,,,,337.73,
12-July-2017,,,,341.61,
13-July-2017,,,,342.61,
14-July-2017,,,,343.44,
17-July-2017,,,,344.11,
18-July-2017,,,,342.53,
19-July-2017,,,,346.01,
20-July-2017,,,,343.70,
21-July-2017,,,,344.77,
24-July-2017,,,,345.73,
25-July-2017,,,,346.20,
26-July-2017,,,,347.72,
27-July-2017,,,,344.80,
28-July-2017,,,,347.41,
31-July-2017,,,,350.64,
1-August-2017,,,,350.60,
2-August-2017,,,,350.43,
3-August-2017,,,,346.98,
4-August-2017,,,,353.34,
7-August-2017,,,,360.64,
8-August-2017,,,,355.61,
9-August-2017,,,,351.72,
10-August-2017,,,,339.63,
11-August-2017,,,,334.67,
14-August-2017,,,,342.21,
16-August-2017,,,,346.10,
17-August-2017,,,,346.06,
18-August-2017,,,,345.11,
21-August-2017,,,,338.59,
22-August-2017,,,,337.68,
23-August-2017,,,,342.98,
24-August-2017,,,,345.31,
28-August-2017,,,,348.21,
29-August-2017,,,,344.18,
30-August-2017,,,,351.13,
31-August-2017,,,,353.42,
1-September-2017,,,,357.56,
4-September-2017,,,,352.68,
5-September-2017,,,,354.85,
6-September-2017,,,,353.94,
7-September-2017,,,,354.71,
8-September-2017,,,,352.42,
11-September-2017,,,,355.36,
12-September-2017,,,,361.38,
13-September-2017,,,,359.46,
14-September-2017,,,,361.12,
15-September-2017,,,,359.13,
18-September-2017,,,,359.26,
19-September-2017,,,,361.20,
20-September-2017,,,,361.40,
21-September-2017,,,,357.89,
22-September-2017,,,,347.99,
25-September-2017,,,,346.13,
26-September-2017,,,,347.30,
27-September-2017,,,,340.20,
28-September-2017,,,,341.40,
29-September-2017,,,,342.02,
3-October-2017,,,,344.01,
4-October-2017,,,,346.42,
5-October-2017,,,,346.98,
6-October-2017,,,,353.31,
9-October-2017,,,,352.06,
10-October-2017,,,,352.59,
11-October-2017,,,,349.17,
12-October-2017,,,,353.03,
13-October-2017,,,,355.40,
16-October-2017,,,,356.30,
17-October-2017,,,,358.08,
18-October-2017,,,,358.07,
19-October-2017,,,,355.62,
23-October-2017,,,,357.90,
24-October-2017,,,,361.64,
25-October-2017,,,,390.95,
26-October-2017,,,,395.82,
27-October-2017,,,,390.54,
30-October-2017,,,,394.57,
31-October-2017,,,,390.50,
1-November-2017,,,,393.63,
2-November-2017,,,,392.41,
3-November-2017,,,,395.00,
6-November-2017,,,,394.54,
7-November-2017,,,,385.70,
8-November-2017,,,,381.70,
9-November-2017,,,,384.56,
10-November-2017,,,,382.52,
13-November-2017,,,,378.88,
14-November-2017,,,,376.11,
15-November-2017,,,,369.71,
16-November-2017,,,,377.59,
17-November-2017,,,,381.61,
20-November-2017,,,,383.98,
21-November-2017,,,,384.63,
22-November-2017,,,,385.92,
23-November-2017,,,,385.11,
24-November-2017,,,,385.19,
27-November-2017,,,,385.07,
28-November-2017,,,,382.93,
29-November-2017,,,,380.97,
30-November-2017,,,,375.94,
1-December-2017,,,,369.17,
4-December-2017,,,,370.37,
5-December-2017,,,,370.55,
6-December-2017,,,,365.01,
7-December-2017,,,,371.42,
8-December-2017,,,,374.92,
11-December-2017,,,,375.50,
12-December-2017,,,,370.99,
13-December-2017,,,,368.49,
14-December-2017,,,,370.71,
15-December-2017,,,,373.50,
18-December-2017,,,,377.22,
19-December-2017,,,,380.52,
20-December-2017,,,,381.03,
21-December-2017,,,,384.78,
22-December-2017,,,,387.83,
26-December-2017,,,,390.97,
27-December-2017,,,,390.40,
28-December-2017,391.26,393.85,389.70,390.30,
29-December-2017,392.57,394.29,391.07,393.17,
1-January-2018,394.44,399.58,393.57,394.96,
2-January-2018,396.72,397.84,388.78,392.29,
3-January-2018,393.50,396.79,393.05,394.21,
4-January-2018,395.80,403.94,393.42,403.12,
5-January-2018,405.77,406.93,401.10,402.33,
8-January-2018,404.09,406.71,403.44,404.93,
9-January-2018,406.07,406.54,401.53,403.09,
10-January-2018,404.06,405.79,400.15,401.85,
11-January-2018,402.22,403.43,400.83,402.47,
12-January-2018,403.93,405.13,397.52,401.54,
15-January-2018,402.68,405.28,400.92,401.41,
16-January-2018,402.18,402.53,389.80,391.50,
17-January-2018,392.04,398.41,384.36,397.74,
18-January-2018,401.44,401.99,385.32,388.02,
19-January-2018,388.01,393.69,386.29,393.12,
22-January-2018,393.97,394.09,389.69,392.58,
23-January-2018,393.94,402.45,393.89,401.91,
24-January-2018,402.34,402.75,397.09,402.25,
25-January-2018,404.19,404.63,394.87,395.55,
29-January-2018,397.74,398.23,389.94,390.55,
30-January-2018,389.99,394.21,388.89,391.58,
31-January-2018,392.17,394.44,386.77,389.40,
1-February-2018,391.18,392.35,380.45,384.43,
2-February-2018,380.91,380.93,368.34,369.42,
5-February-2018,364.21,373.21,360.17,371.40,
6-February-2018,357.33,367.46,353.63,363.86,
7-February-2018,367.99,371.30,365.60,366.70,
8-February-2018,368.05,373.92,367.21,371.08,
9-February-2018,365.34,373.00,363.53,370.93,
12-February-2018,374.56,378.88,374.23,377.32,
14-February-2018,378.73,378.80,370.92,372.17,
15-February-2018,371.60,373.80,365.12,367.44,
16-February-2018,368.08,369.85,360.02,362.06,
19-February-2018,362.38,362.44,350.23,355.23,
20-February-2018,354.57,358.94,352.61,355.77,
21-February-2018,357.04,358.32,351.94,354.77,
22-February-2018,353.30,353.86,350.74,351.78,
23-February-2018,352.46,358.33,352.46,358.08,
26-February-2018,360.43,363.22,359.37,361.54,
27-February-2018,362.05,362.42,354.81,355.93,
28-February-2018,352.11,356.81,350.40,355.89,
1-March-2018,355.47,357.89,351.70,352.15,
5-March-2018,351.16,351.21,344.94,345.61,
6-March-2018,348.97,350.22,339.30,341.15,
7-March-2018,339.68,339.73,332.51,333.09,
8-March-2018,335.56,336.15,327.44,333.40,
9-March-2018,334.55,335.37,327.43,327.88,
12-March-2018,329.87,333.23,324.89,332.29,
13-March-2018,331.73,341.61,330.67,338.38,
14-March-2018,335.84,338.43,333.27,338.07,
15-March-2018,337.52,339.52,335.87,336.45,
16-March-2018,336.70,337.10,330.46,331.55,
19-March-2018,332.10,332.30,322.55,323.79,
20-March-2018,322.09,326.56,320.72,325.13,
21-March-2018,326.52,329.48,324.14,325.24,
22-March-2018,325.84,326.71,321.89,322.39,
23-March-2018,317.08,317.45,313.93,315.98,
26-March-2018,316.22,322.75,313.31,322.04,
27-March-2018,325.07,328.43,323.69,327.07,
28-March-2018,325.02,325.94,322.28,322.98,
2-April-2018,324.06,326.22,322.91,325.88,
3-April-2018,326.98,329.48,325.80,328.85,
4-April-2018,330.45,331.11,322.82,323.45,
5-April-2018,328.19,333.16,327.60,332.24,
6-April-2018,332.72,336.09,330.64,335.20,
9-April-2018,336.65,339.91,336.31,338.88,
10-April-2018,340.67,341.36,338.12,340.01,
11-April-2018,340.60,340.60,334.11,335.17,
12-April-2018,335.29,335.29,332.96,333.57,
13-April-2018,334.44,336.54,332.49,333.76,
16-April-2018,332.43,333.45,329.76,332.41,
17-April-2018,333.86,335.31,331.34,332.41,
18-April-2018,333.36,333.50,329.48,330.39,
19-April-2018,330.85,331.40,329.60,330.92,
20-April-2018,329.97,330.14,324.79,325.98,
23-April-2018,326.76,328.25,325.22,326.73,
24-April-2018,325.47,326.33,323.15,324.40,
25-April-2018,323.55,324.09,320.44,320.80,
26-April-2018,320.66,321.69,319.05,320.59,
27-April-2018,321.41,328.00,321.41,325.97,
30-April-2018,326.32,328.94,325.38,328.41,
2-May-2018,329.39,329.90,321.29,322.24,
3-May-2018,322.38,322.82,318.97,321.78,
4-May-2018,321.44,322.55,318.64,320.34,
7-May-2018,321.98,325.49,320.90,324.99,
8-May-2018,325.66,327.38,323.43,325.62,
9-May-2018,324.34,325.76,323.61,324.69,
10-May-2018,325.24,326.60,320.77,321.30,
11-May-2018,321.63,323.53,319.83,322.88,
14-May-2018,323.20,324.55,320.55,321.58,
15-May-2018,321.32,324.94,316.81,317.70,
16-May-2018,315.24,316.19,310.86,312.47,
17-May-2018,312.64,314.13,310.24,312.41,
18-May-2018,313.29,313.44,306.58,306.86,
21-May-2018,307.23,310.60,306.00,307.86,
22-May-2018,307.84,311.58,305.98,310.00,
23-May-2018,308.91,312.48,304.77,305.41,
24-May-2018,305.92,307.15,301.27,305.24,
25-May-2018,306.44,313.00,304.99,312.20,
28-May-2018,315.05,321.49,314.73,320.26,
29-May-2018,320.26,321.28,316.55,317.69,
30-May-2018,316.02,317.92,314.47,316.24,
31-May-2018,318.52,318.66,314.71,316.38,
1-June-2018,317.08,317.65,313.09,314.64,
4-June-2018,316.82,317.24,311.35,312.27,
5-June-2018,312.01,312.35,308.05,310.23,
6-June-2018,309.53,315.01,309.40,314.66,
7-June-2018,315.97,320.91,315.65,320.02,
8-June-2018,318.66,321.12,317.37,320.84,
11-June-2018,321.38,324.81,320.91,321.53,
12-June-2018,321.73,322.91,320.99,322.42,
13-June-2018,323.48,324.31,322.44,322.85,
14-June-2018,322.43,322.75,318.80,320.74,
15-June-2018,320.94,320.94,314.97,315.66,
18-June-2018,316.35,317.05,314.37,315.75,
19-June-2018,315.16,315.22,309.82,310.72,
20-June-2018,311.28,312.24,309.13,311.51,
21-June-2018,312.59,312.76,307.66,309.26,
22-June-2018,309.46,310.12,307.10,309.61,
25-June-2018,309.24,309.44,302.92,303.39,
26-June-2018,302.78,304.54,301.37,302.30,
27-June-2018,301.70,302.14,291.77,292.78,
28-June-2018,290.99,293.98,287.52,287.95,
29-June-2018,289.24,294.43,289.15,293.66,
2-July-2018,295.36,295.50,287.08,290.24,
3-July-2018,290.00,292.38,289.15,290.91,
4-July-2018,290.99,291.16,287.91,288.98,
5-July-2018,288.84,289.74,286.53,287.13,
6-July-2018,287.18,292.62,286.69,290.48,
9-July-2018,292.27,294.43,292.13,293.96,
10-July-2018,294.69,297.37,294.69,296.45,
11-July-2018,296.38,296.79,291.32,292.23,
12-July-2018,295.13,297.75,292.98,293.53,
13-July-2018,294.53,294.75,288.98,290.63,
16-July-2018,290.40,290.52,283.30,283.70,
17-July-2018,285.57,293.40,283.74,293.12,
18-July-2018,294.74,296.00,286.66,289.16,
19-July-2018,290.40,291.86,285.89,288.68,
20-July-2018,288.57,288.83,286.04,288.00,
23-July-2018,288.80,292.34,286.64,292.00,
24-July-2018,292.87,297.21,292.64,296.83,
25-July-2018,297.18,298.78,295.94,297.39,
26-July-2018,298.81,303.05,298.22,302.54,
27-July-2018,303.57,307.85,302.83,307.11,
30-July-2018,309.27,313.09,309.27,312.73,
31-July-2018,313.08,313.36,310.42,312.77,
1-August-2018,313.15,314.00,310.37,312.60,
2-August-2018,312.51,313.18,309.01,311.45,
3-August-2018,312.18,315.12,312.03,314.62,
6-August-2018,315.99,319.14,315.49,318.07,
7-August-2018,319.14,319.14,313.99,314.47,
8-August-2018,315.99,316.16,313.00,314.62,
9-August-2018,317.86,319.60,316.63,319.09,
10-August-2018,320.32,320.35,313.96,314.92,
13-August-2018,313.33,313.33,308.25,308.52,
14-August-2018,310.12,310.70,307.53,309.68,
16-August-2018,309.01,310.34,305.61,306.82,
17-August-2018,308.91,311.04,308.65,310.76,
20-August-2018,312.07,316.82,312.02,316.43,
21-August-2018,317.70,318.14,314.55,316.24,
23-August-2018,316.79,316.98,311.48,313.75,
24-August-2018,313.50,315.67,312.10,313.90,
27-August-2018,315.57,321.28,315.57,320.58,
28-August-2018,321.76,322.14,317.08,318.41,
29-August-2018,319.41,323.66,318.60,321.68,
30-August-2018,322.08,324.83,319.82,324.17,
31-August-2018,323.74,326.04,321.34,325.47,
3-September-2018,327.33,329.21,323.49,324.26,
4-September-2018,325.05,325.67,315.35,315.81,
5-September-2018,316.48,317.24,311.16,316.52,
6-September-2018,318.00,320.12,315.38,318.93,
7-September-2018,319.85,322.26,317.40,321.70,
10-September-2018,321.32,321.75,315.88,316.43,
11-September-2018,318.06,319.60,310.68,311.37,
12-September-2018,312.32,312.43,305.65,310.90,
14-September-2018,313.26,318.03,313.16,317.81,
17-September-2018,316.81,319.10,313.86,317.31,
18-September-2018,316.38,317.45,305.85,306.55,
19-September-2018,307.72,310.62,306.07,307.07,
21-September-2018,309.37,311.88,290.13,303.14,
24-September-2018,304.01,304.55,295.07,295.95,
25-September-2018,296.01,297.73,290.52,296.64,
26-September-2018,299.18,299.95,294.01,298.12,
27-September-2018,299.13,299.31,291.73,292.56,
28-September-2018,294.32,294.90,283.44,285.27,
1-October-2018,285.28,289.99,279.19,289.16,
3-October-2018,288.22,297.10,286.18,292.25,
4-October-2018,290.72,293.45,277.09,283.87,
5-October-2018,277.16,277.17,260.75,262.53,
8-October-2018,262.76,264.51,253.45,259.24,
9-October-2018,260.23,260.90,252.80,255.41,
10-October-2018,256.86,265.44,256.71,263.86,
11-October-2018,258.00,267.30,254.41,261.36,
12-October-2018,265.33,271.60,265.33,269.87,
15-October-2018,271.92,272.15,266.53,271.13,
16-October-2018,272.08,275.23,271.63,274.59,
17-October-2018,277.04,277.38,266.37,267.01,
19-October-2018,267.87,269.35,263.69,267.62,
22-October-2018,270.30,270.60,263.85,264.48,
23-October-2018,263.54,264.93,259.89,263.91,
24-October-2018,267.98,269.49,264.88,268.82,
25-October-2018,266.31,268.52,264.06,265.00,
26-October-2018,265.38,266.12,260.51,263.50,
29-October-2018,264.81,273.80,263.02,273.32,
30-October-2018,274.17,275.56,271.16,271.85,
31-October-2018,273.51,274.11,267.86,273.80,
1-November-2018,275.77,277.92,274.97,276.76,
2-November-2018,280.55,286.25,280.52,283.71,
5-November-2018,284.62,284.63,278.45,280.15,
6-November-2018,280.92,281.25,277.57,278.35,
7-November-2018,281.13,281.53,280.52,281.03,
9-November-2018,282.14,284.02,280.30,283.14,
12-November-2018,283.81,283.92,276.40,276.94,
13-November-2018,277.13,280.30,276.13,280.00,
14-November-2018,283.02,287.35,281.80,282.65,
15-November-2018,282.90,285.54,279.45,284.12,
16-November-2018,284.04,284.10,278.81,281.04,
19-November-2018,282.01,283.90,280.56,283.41,
20-November-2018,282.79,283.98,277.87,278.49,
21-November-2018,281.54,282.13,278.76,279.13,
22-November-2018,280.29,280.55,274.56,274.93,
26-November-2018,277.51,278.05,270.92,273.41,
27-November-2018,273.37,274.31,270.96,273.82,
28-November-2018,275.58,275.60,266.59,266.99,
29-November-2018,269.50,270.18,267.54,269.24,
30-November-2018,269.48,270.01,264.68,265.53,
3-December-2018,267.99,272.61,267.31,271.61,
4-December-2018,271.76,273.22,270.70,272.00,
5-December-2018,270.03,271.60,264.48,265.11,
6-December-2018,264.21,264.21,260.60,260.88,
7-December-2018,262.57,262.92,258.55,260.49,
10-December-2018,256.89,258.60,254.64,257.06,
11-December-2018,254.84,259.21,253.71,258.68,
12-December-2018,260.31,264.41,259.64,264.08,
13-December-2018,266.66,267.78,263.82,265.37,
14-December-2018,265.38,268.60,264.01,268.10,
17-December-2018,270.27,271.57,269.97,271.34,
18-December-2018,271.72,274.89,271.25,274.51,
19-December-2018,276.33,278.25,275.50,277.20,
20-December-2018,275.64,278.62,274.46,278.29,
21-December-2018,279.00,279.92,275.61,276.43,
24-December-2018,276.74,277.57,273.50,273.84,
26-December-2018,274.25,274.71,270.45,274.18,
27-December-2018,275.56,276.26,273.85,274.54,
28-December-2018,275.21,279.63,275.00,278.95,
31-December-2018,280.31,281.17,279.80,280.00,
1-January-2019,280.57,281.04,278.65,280.71,
2-January-2019,279.75,279.75,273.10,274.91,
