Date,Open,High,Low,Close
23-September-2015,,,,1361.83,
24-September-2015,,,,1367.18,
28-September-2015,,,,1365.83,
29-September-2015,,,,1371.18,
30-September-2015,,,,1398.08,
1-October-2015,,,,1387.04,
5-October-2015,,,,1415.62,
6-October-2015,,,,1425.85,
7-October-2015,,,,1440.35,
8-October-2015,,,,1431.48,
9-October-2015,,,,1431.09,
12-October-2015,,,,1445.30,
13-October-2015,,,,1446.57,
14-October-2015,,,,1442.50,
15-October-2015,,,,1455.01,
16-October-2015,,,,1460.74,
19-October-2015,,,,1460.16,
20-October-2015,,,,1482.24,
21-October-2015,,,,1479.55,
23-October-2015,,,,1489.27,
26-October-2015,,,,1484.88,
27-October-2015,,,,1481.26,
28-October-2015,,,,1459.07,
29-October-2015,,,,1446.97,
30-October-2015,,,,1463.27,
2-November-2015,,,,1458.51,
3-November-2015,,,,1469.82,
4-November-2015,,,,1464.86,
5-November-2015,,,,1456.71,
6-November-2015,,,,1439.14,
9-November-2015,,,,1434.22,
10-November-2015,,,,1416.99,
11-November-2015,,,,1425.82,
13-November-2015,,,,1423.92,
16-November-2015,,,,1437.52,
17-November-2015,,,,1455.78,
18-November-2015,,,,1455.92,
19-November-2015,,,,1467.27,
20-November-2015,,,,1485.82,
23-November-2015,1488.36,1498.11,1485.07,1493.58,
24-November-2015,1499.02,1501.35,1488.29,1490.64,
26-November-2015,1494.06,1518.28,1491.50,1515.96,
27-November-2015,1519.12,1524.07,1505.02,1512.30,
30-November-2015,1515.81,1528.53,1513.65,1524.07,
1-December-2015,1529.32,1536.20,1522.53,1526.80,
2-December-2015,1527.47,1535.64,1520.99,1530.35,
3-December-2015,1530.75,1540.12,1522.50,1525.71,
4-December-2015,1525.77,1525.77,1493.69,1495.48,
7-December-2015,1500.46,1503.55,1491.46,1496.63,
8-December-2015,1494.64,1495.38,1459.81,1462.98,
9-December-2015,1463.51,1463.51,1447.24,1450.15,
10-December-2015,1447.34,1472.94,1446.59,1470.54,
11-December-2015,1473.62,1474.35,1444.30,1452.16,
14-December-2015,1453.18,1462.52,1444.38,1453.48,
15-December-2015,1454.03,1457.90,1447.90,1452.55,
16-December-2015,1460.31,1488.44,1459.75,1474.50,
17-December-2015,1483.00,1499.60,1479.28,1495.56,
18-December-2015,1495.95,1506.79,1494.45,1500.21,
21-December-2015,1500.14,1521.80,1500.03,1519.54,
22-December-2015,1522.39,1533.27,1516.49,1519.96,
23-December-2015,1523.96,1544.62,1523.80,1542.02,
24-December-2015,1546.18,1557.89,1543.04,1555.04,
28-December-2015,1558.20,1576.16,1558.05,1573.17,
29-December-2015,1576.21,1590.67,1574.37,1576.26,
30-December-2015,1580.23,1588.08,1578.46,1582.27,
31-December-2015,1586.65,1601.34,1577.43,1599.45,
1-January-2016,1601.39,1616.77,1594.96,1611.49,
4-January-2016,1610.30,1636.11,1591.50,1601.78,
5-January-2016,1604.89,1622.64,1601.21,1617.42,
6-January-2016,1619.11,1630.69,1603.84,1611.65,
7-January-2016,1601.42,1601.66,1567.14,1570.35,
8-January-2016,1577.45,1608.96,1577.45,1606.51,
11-January-2016,1596.11,1620.08,1581.78,1611.08,
12-January-2016,1617.40,1633.44,1601.90,1607.40,
13-January-2016,1614.70,1621.44,1557.93,1587.24,
14-January-2016,1577.26,1587.36,1557.76,1569.46,
