Date,Open,High,Low,Close
29-January-2021,945.88,946.46,920.01,923.60,
1-February-2021,928.18,941.47,917.75,939.02,
2-February-2021,947.93,956.78,946.68,953.73,
3-February-2021,958.77,962.06,949.98,956.48,
4-February-2021,959.74,965.90,956.00,964.60,
5-February-2021,969.84,970.64,957.97,961.59,
8-February-2021,966.44,970.78,965.08,969.22,
9-February-2021,972.46,979.74,967.78,970.51,
10-February-2021,973.39,976.71,963.64,971.64,
11-February-2021,970.81,974.02,968.67,973.20,
12-February-2021,976.19,976.39,966.47,970.66,
15-February-2021,974.30,975.19,965.16,966.14,
16-February-2021,971.19,972.98,961.70,966.35,
17-February-2021,964.94,965.66,957.72,959.36,
18-February-2021,963.95,970.35,961.93,964.47,
19-February-2021,965.34,966.90,952.04,957.77,
22-February-2021,958.77,960.85,936.55,939.50,
23-February-2021,944.40,945.50,935.54,938.36,
24-February-2021,943.68,948.48,937.40,946.79,
25-February-2021,953.73,956.15,948.48,951.20,
26-February-2021,945.30,950.26,923.79,928.68,
1-March-2021,937.58,944.10,934.98,941.58,
2-March-2021,949.03,959.35,946.57,957.34,
3-March-2021,963.39,969.53,960.66,968.59,
4-March-2021,963.66,976.90,958.97,971.33,
5-March-2021,969.63,972.95,957.90,962.37,
8-March-2021,968.85,970.08,961.23,962.61,
9-March-2021,966.62,969.00,956.43,964.72,
10-March-2021,971.30,971.47,964.22,968.61,
12-March-2021,972.96,974.81,957.42,959.95,
15-March-2021,960.06,960.27,944.11,950.29,
16-March-2021,953.03,956.25,950.53,953.89,
17-March-2021,953.48,954.88,938.92,940.79,
18-March-2021,945.15,947.79,923.15,927.48,
19-March-2021,923.62,939.66,912.15,938.26,
22-March-2021,940.73,948.30,937.69,946.97,
23-March-2021,948.99,952.80,945.30,949.58,
24-March-2021,948.01,951.16,940.08,941.09,
25-March-2021,941.44,941.95,921.56,923.47,
26-March-2021,929.69,939.20,926.91,937.19,
30-March-2021,938.97,957.08,938.97,953.94,
31-March-2021,954.73,958.07,951.56,956.69,
1-April-2021,960.18,961.31,954.25,959.17,
5-April-2021,959.05,962.02,946.23,955.48,
6-April-2021,959.16,966.21,953.04,965.23,
7-April-2021,965.32,975.95,964.18,974.20,
8-April-2021,977.32,987.38,976.35,983.92,
9-April-2021,985.15,991.97,982.62,990.64,
