Date,Open,High,Low,Close
23-April-2019,3180.80,3181.25,3152.57,3165.62,
24-April-2019,3175.25,3176.57,3150.85,3169.01,
25-April-2019,3176.41,3190.33,3152.90,3157.51,
26-April-2019,3162.35,3164.36,3134.56,3140.94,
30-April-2019,3147.69,3152.22,3098.10,3115.46,
2-May-2019,3119.40,3141.99,3095.23,3111.45,
3-May-2019,3114.73,3134.28,3105.89,3109.55,
6-May-2019,3099.86,3099.86,3064.18,3066.44,
7-May-2019,3076.80,3084.37,3038.61,3043.74,
8-May-2019,3039.21,3042.99,3004.25,3010.77,
9-May-2019,3008.21,3009.54,2980.98,2999.00,
10-May-2019,3010.39,3014.66,2993.06,3005.41,
13-May-2019,3004.23,3004.23,2926.23,2933.89,
14-May-2019,2927.88,2976.62,2900.65,2969.60,
15-May-2019,2975.02,2990.31,2926.10,2930.68,
16-May-2019,2937.63,2956.34,2915.52,2947.20,
17-May-2019,2950.68,2977.88,2939.92,2973.39,
20-May-2019,3046.17,3145.37,3043.71,3139.05,
21-May-2019,3145.47,3145.87,3089.43,3097.85,
22-May-2019,3107.09,3129.06,3090.57,3123.27,
23-May-2019,3159.63,3248.67,3131.61,3143.94,
24-May-2019,3164.59,3260.26,3163.49,3255.72,
27-May-2019,3259.88,3337.77,3246.55,3335.30,
28-May-2019,3351.31,3361.13,3316.26,3327.79,
29-May-2019,3328.52,3333.97,3278.07,3287.43,
30-May-2019,3290.73,3300.82,3277.62,3295.02,
31-May-2019,3301.96,3311.96,3250.74,3278.74,
3-June-2019,3284.71,3301.72,3268.48,3297.52,
4-June-2019,3299.44,3322.44,3295.55,3301.23,
6-June-2019,3302.30,3306.58,3225.95,3231.00,
7-June-2019,3234.69,3254.97,3208.52,3227.27,
10-June-2019,3241.80,3256.26,3220.77,3230.88,
11-June-2019,3236.13,3244.39,3224.98,3241.78,
12-June-2019,3243.09,3244.68,3209.55,3215.65,
13-June-2019,3213.90,3224.70,3198.37,3210.66,
14-June-2019,3216.09,3225.10,3198.99,3204.82,
17-June-2019,3204.23,3208.11,3142.67,3146.50,
18-June-2019,3152.71,3164.81,3134.41,3146.65,
19-June-2019,3155.26,3173.48,3098.88,3115.78,
20-June-2019,3113.60,3179.76,3098.99,3173.94,
21-June-2019,3170.24,3187.78,3153.50,3167.78,
24-June-2019,3172.35,3185.95,3167.01,3172.59,
25-June-2019,3173.74,3177.97,3155.29,3174.88,
26-June-2019,3172.85,3213.91,3168.71,3209.15,
27-June-2019,3217.55,3234.29,3214.59,3221.59,
28-June-2019,3225.11,3241.69,3210.20,3215.44,
1-July-2019,3227.82,3239.90,3226.98,3234.72,
2-July-2019,3237.82,3241.50,3219.55,3233.60,
3-July-2019,3239.65,3251.65,3234.01,3245.46,
4-July-2019,3253.50,3259.50,3244.04,3248.07,
5-July-2019,3260.33,3263.64,3176.61,3182.67,
8-July-2019,3181.04,3181.04,3062.82,3086.13,
9-July-2019,3085.82,3119.36,3071.65,3115.47,
10-July-2019,3112.04,3117.41,3056.09,3068.31,
11-July-2019,3083.80,3085.43,3056.67,3077.56,
12-July-2019,3082.32,3082.32,3058.12,3062.14,
15-July-2019,3067.98,3068.60,3026.70,3031.81,
16-July-2019,3037.62,3070.27,3015.00,3067.50,
17-July-2019,3074.92,3076.65,3055.56,3060.19,
18-July-2019,3053.96,3053.96,3007.57,3009.72,
19-July-2019,3025.12,3028.64,2956.58,2965.43,
22-July-2019,2967.09,2967.09,2930.88,2954.82,
23-July-2019,2961.16,2963.39,2940.69,2953.74,
24-July-2019,2957.50,2961.78,2889.88,2906.28,
25-July-2019,2913.89,2926.66,2885.51,2888.97,
26-July-2019,2885.50,2918.75,2874.74,2911.57,
29-July-2019,2911.56,2911.56,2856.15,2860.99,
30-July-2019,2865.68,2882.02,2821.75,2823.83,
31-July-2019,2825.19,2851.27,2803.36,2848.09,
1-August-2019,2843.32,2848.28,2776.20,2800.76,
2-August-2019,2798.56,2810.61,2753.02,2791.71,
5-August-2019,2776.88,2776.88,2711.06,2738.98,
6-August-2019,2730.00,2798.41,2727.32,2785.61,
7-August-2019,2789.03,2799.18,2749.07,2753.85,
8-August-2019,2762.64,2783.93,2737.32,2775.02,
9-August-2019,2787.01,2819.27,2783.26,2786.24,
13-August-2019,2791.66,2800.81,2709.61,2713.87,
14-August-2019,2720.22,2743.71,2710.82,2737.01,
16-August-2019,2738.94,2740.08,2709.48,2735.27,
19-August-2019,2747.01,2765.77,2745.70,2753.76,
20-August-2019,2753.66,2757.11,2728.87,2740.43,
21-August-2019,2741.88,2742.16,2675.22,2679.08,
22-August-2019,2680.98,2687.58,2629.40,2634.08,
23-August-2019,2635.79,2653.40,2598.27,2649.42,
26-August-2019,2692.73,2719.44,2636.85,2712.18,
27-August-2019,2727.14,2775.32,2726.98,2763.14,
28-August-2019,2768.25,2777.54,2723.47,2735.21,
29-August-2019,2732.02,2742.97,2704.47,2724.29,
30-August-2019,2727.23,2746.45,2688.58,2726.14,
3-September-2019,2720.46,2720.81,2664.62,2671.04,
4-September-2019,2677.45,2685.97,2653.93,2683.04,
5-September-2019,2691.58,2716.48,2689.17,2713.35,
6-September-2019,2720.28,2738.02,2717.86,2735.94,
9-September-2019,2735.26,2775.92,2725.45,2773.49,
11-September-2019,2781.40,2815.74,2778.97,2811.96,
12-September-2019,2815.11,2832.05,2808.09,2809.98,
13-September-2019,2815.83,2829.95,2790.22,2828.64,
16-September-2019,2828.78,2828.78,2805.14,2813.85,
17-September-2019,2817.91,2821.50,2752.19,2756.99,
18-September-2019,2764.07,2779.10,2751.03,2759.85,
19-September-2019,2766.70,2769.38,2722.28,2729.25,
20-September-2019,2740.27,2919.69,2714.78,2913.75,
23-September-2019,2952.16,3079.05,2952.16,3063.63,
24-September-2019,3071.73,3071.73,3029.52,3035.83,
25-September-2019,3035.14,3035.14,2974.03,2979.60,
26-September-2019,2985.79,3032.63,2985.07,3028.68,
27-September-2019,3027.09,3032.01,2989.13,2994.72,
30-September-2019,2997.76,2999.09,2953.35,2985.15,
1-October-2019,2996.54,3013.25,2918.35,2950.82,
3-October-2019,2934.60,2960.92,2912.76,2944.85,
4-October-2019,2957.12,2961.14,2891.47,2895.17,
7-October-2019,2895.74,2896.40,2848.13,2853.58,
9-October-2019,2863.33,2899.48,2854.97,2897.14,
10-October-2019,2893.21,2894.32,2871.10,2880.49,
11-October-2019,2892.46,2911.70,2868.03,2891.56,
14-October-2019,2897.43,2918.89,2896.88,2901.02,
15-October-2019,2907.28,2924.99,2900.55,2919.61,
16-October-2019,2926.74,2933.11,2908.23,2918.96,
17-October-2019,2922.75,2960.55,2919.10,2953.41,
18-October-2019,2964.86,3012.58,2954.36,3003.91,
22-October-2019,3006.50,3024.10,2988.11,2992.23,
23-October-2019,2998.51,2998.51,2962.04,2978.68,
24-October-2019,2998.84,3004.26,2958.52,2964.60,
25-October-2019,2965.76,2968.15,2931.26,2934.93,
27-October-2019,2970.89,2984.86,2967.53,2981.82,
29-October-2019,2987.06,3048.81,2986.90,3040.93,
30-October-2019,3057.68,3075.85,3054.44,3066.25,
31-October-2019,3074.47,3088.17,3063.42,3069.88,
1-November-2019,3072.04,3083.00,3045.56,3051.74,
4-November-2019,3053.83,3075.94,3047.94,3049.66,
5-November-2019,3052.48,3059.15,3019.35,3029.96,
6-November-2019,3035.91,3057.63,3023.58,3041.95,
7-November-2019,3050.98,3055.59,3027.41,3037.25,
8-November-2019,3037.25,3050.65,3007.28,3009.59,
11-November-2019,3011.45,3023.27,2996.26,3019.17,
13-November-2019,3022.19,3023.84,2970.54,2975.15,
14-November-2019,2980.10,2985.62,2953.45,2959.77,
15-November-2019,2970.58,2982.87,2947.85,2954.18,
18-November-2019,2974.59,2976.38,2942.16,2946.56,
19-November-2019,2953.32,2957.64,2940.46,2945.41,
20-November-2019,2953.58,2979.58,2949.39,2965.82,
21-November-2019,2996.60,3000.96,2957.17,2962.25,
22-November-2019,2964.40,2966.83,2929.85,2941.86,
25-November-2019,2947.51,2974.31,2941.84,2970.30,
26-November-2019,2974.77,2977.59,2932.71,2937.48,
27-November-2019,2947.29,2953.73,2910.26,2930.22,
28-November-2019,2953.02,2953.07,2923.95,2942.60,
29-November-2019,2942.93,2951.43,2927.28,2936.90,
2-December-2019,2938.14,2942.03,2918.11,2927.40,
3-December-2019,2930.92,2930.95,2876.89,2882.55,
4-December-2019,2880.00,2885.05,2862.04,2879.57,
5-December-2019,2885.80,2896.83,2870.41,2881.17,
6-December-2019,2894.40,2894.40,2840.08,2848.75,
9-December-2019,2859.12,2866.14,2835.21,2837.64,
10-December-2019,2844.12,2844.12,2812.12,2816.27,
11-December-2019,2826.75,2827.33,2791.68,2810.78,
12-December-2019,2821.22,2855.88,2820.60,2852.01,
13-December-2019,2866.38,2897.39,2865.04,2892.03,
16-December-2019,2904.66,2905.81,2877.57,2879.61,
17-December-2019,2887.02,2909.93,2884.07,2907.92,
18-December-2019,2915.84,2920.97,2894.86,2901.10,
19-December-2019,2900.16,2903.74,2890.30,2899.64,
20-December-2019,2903.93,2920.54,2895.51,2898.97,
23-December-2019,2899.91,2913.92,2890.24,2898.14,
24-December-2019,2903.57,2911.88,2882.89,2886.93,
26-December-2019,2892.21,2892.25,2868.41,2870.64,
